TIC,verdict,bls_depth,bls_snr,n_eclipses_observed,target_Tmag,tic_contratio,dm_max,n_neighbours,n_capable_neighbours,blend_status,best_nbr_TIC,best_nbr_dTmag,best_nbr_sep_arcsec,best_nbr_required_depth,capable_nbr_known_as
348345578,NOVEL,0.0524130509137125,75.95854419655619,10.0,13.8602,,3.20140139923493,487,57,BLEND_POSSIBLE,348345614.0,-1.2545000000000002,56.419757309457495,0.016505908766964828,
349701853,NOVEL,0.28445208271133,343.46043198791466,4.0,13.0589,,1.3649772051296378,104,3,BLEND_POSSIBLE,349701859.0,-0.5822000000000003,19.049654631526053,0.16639072648944356,
360088761,NOVEL,0.0125967166487498,36.50522425187919,29.0,14.6052,,4.7493565989423505,30,20,BLEND_POSSIBLE,360088754.0,-1.4640000000000004,54.799072499110046,0.0032708253906782534,
365996460,NOVEL,0.0073657834365039,44.74404144866233,5.0,11.9394,,5.331952635272801,47,12,BLEND_POSSIBLE,365996476.0,-0.05269999999999975,27.019097983288777,0.007016797542401318,
371603115,NOVEL,0.062562400625086,251.5780844066604,7.0,14.2883,,3.0092164875373624,68,21,BLEND_POSSIBLE,371603093.0,-1.5328999999999997,53.191054792604106,0.015245911870411017,
376802340,KNOWN_OTHER_TYPE,0.0013258075430079,33.197908637281905,7.0,11.6118,,7.193798786125099,177,82,BLEND_POSSIBLE,848853450.0,-0.479000000000001,35.74253228756972,0.0008528653798280082,
380943251,NOVEL,0.0766701880813365,100.95096880973294,14.0,14.5303,,2.788433678412616,2,0,BLEND_RULED_OUT,,,,,
383101733,NOVEL,0.1568498307817311,526.9871658617137,4.0,14.3277,,2.011289863767201,240,21,BLEND_POSSIBLE,383101829.0,-1.8445,33.98505393776443,0.028686928732859766,
387142211,KNOWN_OTHER_TYPE,0.0383160080731358,4928.228445639369,50.0,8.6039,0.0250589065,3.541549359769018,35,0,BLEND_RULED_OUT,,,,,
387142213,NOVEL,0.0249827103845678,364.553755478572,21.0,12.4054,,4.005901116545319,43,9,BLEND_POSSIBLE,387142211.0,-3.8015000000000008,36.33670444014946,0.0007534241787368926,
394111941,NOVEL,0.3350742966987372,309.0067108088376,3.0,13.2143,,1.1871472132381369,288,3,BLEND_POSSIBLE,394111937.0,-1.5813000000000006,26.854989853644742,0.07809461976380795,
397004906,NOVEL,0.0005268330102768,15.333653405095518,92.0,11.8185,0.1782744,8.195817552138614,94,71,BLEND_POSSIBLE,397004942.0,1.031699999999999,47.49618776134053,0.0013625516661924925,
399552998,NOVEL,0.0004230240234117,13.050927955560846,19.0,10.5144,,8.43408742116711,73,33,BLEND_POSSIBLE,399553029.0,3.7807999999999993,62.09983726004951,0.013762110212639539,
399573126,KNOWN_OTHER_TYPE,0.0514803414574796,252.7493552885409,36.0,13.0193,,3.2208964529521786,54,8,BLEND_POSSIBLE,399573125.0,0.226700000000001,9.977301017710005,0.06343390081826196,
399770041,NOVEL,0.0429056219128949,488.6485399391096,30.0,12.0059,0.5399458,3.4187144964739624,153,9,BLEND_POSSIBLE,399770076.0,0.06909999999999883,56.67106490851127,0.045725051301746984,
402630334,NOVEL,0.001254865353365,35.714387922811724,17.0,9.9085,,7.253507178341259,147,28,BLEND_POSSIBLE,402630290.0,1.6387999999999998,57.79117880572304,0.005676976921017781,
402641241,NOVEL,0.0082896127359635,256.9514791925314,35.0,11.0422,,5.2036643945418675,217,17,BLEND_POSSIBLE,402641247.0,1.0897000000000006,49.68279028890562,0.022615919111729586,
410907337,NOVEL,0.0171988840160771,52.122884714760666,4.0,13.9433,,4.411249330606639,118,52,BLEND_POSSIBLE,410907341.0,-1.7184000000000008,40.94954556069505,0.003532972587668222,
411536289,NOVEL,0.0150769600546131,124.65114190787088,17.0,12.3681,,4.5542155395005,272,29,BLEND_POSSIBLE,411536274.0,-0.1578999999999997,24.36874154854649,0.013036283130903287,
414257425,NOVEL,0.0780041080401229,431.8702016412568,22.0,13.8104,,2.7697063121142884,647,53,BLEND_POSSIBLE,414257374.0,-2.5334000000000003,29.0970702813126,0.007564103717153018,
430253781,NOVEL,0.0025248403654742,18.27943383834713,8.0,12.9368,,6.494415188007156,888,459,BLEND_POSSIBLE,430253778.0,-0.8178999999999998,24.96823260469509,0.0011887045492896126,
437162640,NOVEL,0.0179011843506832,331.24223102868467,29.0,11.1517,,4.36779558736159,188,10,BLEND_POSSIBLE,437171483.0,1.2677999999999994,17.860178081214677,0.05754422760392455,
444465823,NOVEL,0.0347550982913245,146.60658281070934,8.0,12.4426,0.01710652,3.6474536972974905,17,0,BLEND_RULED_OUT,,,,,
44533527,NOVEL,0.0010129590172977,11.99140867125008,3.0,10.4294,,7.486020312861658,39,14,BLEND_POSSIBLE,44533537.0,2.432500000000001,45.13602726270689,0.00951901201201298,
451041955,NOVEL,0.0082081169147247,15.695979650342576,3.0,14.4891,,5.2143911654679,238,165,BLEND_POSSIBLE,451041994.0,-2.424200000000001,46.12404715060812,0.0008801638632104162,
452557937,NOVEL,0.1377191983537152,192.4640953980194,4.0,13.988,0.146552593,2.1525137848351106,37,4,BLEND_POSSIBLE,452557948.0,-2.053099999999999,39.50785161925887,0.02078521332039513,
453947125,NOVEL,0.0076853914782657,32.39615851260734,5.0,12.7602,0.227050781,5.285835013800197,88,26,BLEND_POSSIBLE,453947101.0,1.1110000000000007,37.72793957300442,0.021382869944291023,
457850280,KNOWN_OTHER_TYPE,0.0711277375052171,270.67388194836224,12.0,14.2201,,2.869902513775791,128,13,BLEND_POSSIBLE,457850292.0,-1.5082000000000004,29.635058772589783,0.017732051929503598,
465334170,NOVEL,0.0065277981276859,75.37200776141937,55.0,14.5819,,5.463083211534569,508,404,BLEND_POSSIBLE,465415440.0,-3.094999999999999,29.420812303671937,0.00037736942958776696,
465390277,NOVEL,0.0207924913718205,121.4470901133744,8.0,13.6833,,4.205233675155086,480,119,BLEND_POSSIBLE,465390138.0,-1.4802999999999997,46.84163279483036,0.005318467747764193,
467214801,NOVEL,0.009504972458957,2133.735287899865,329.0,8.9966,,5.055122842956453,31,0,BLEND_RULED_OUT,,,,,
54282826,NOVEL,0.0159413998991685,50.51995258998735,26.0,14.3249,,4.49368385888853,43,24,BLEND_POSSIBLE,54282844.0,-1.3125,42.6659841258098,0.004759117818019814,
57131520,KNOWN_OTHER_TYPE,0.1940775852247716,18.090953999115115,22.0,14.94,,1.7800615501859365,290,21,BLEND_POSSIBLE,57131514.0,-2.3133,62.56930823409697,0.023049174715568926,
66716482,NOVEL,0.0332873069707548,64.88516548097682,3.0,12.9127,0.0039220606,3.694303347422994,6,1,BLEND_POSSIBLE,66715933.0,2.343,48.698419820095374,0.28805715100147433,
73190461,NOVEL,0.0469336322190994,150.01285765436344,28.0,14.3426,,3.32128958550699,18,9,BLEND_POSSIBLE,73190464.0,-1.3947999999999983,27.74556960293488,0.012988654533977078,
79414156,NOVEL,0.0305453189074298,407.98645000574726,42.0,12.0258,,3.7876383406764673,64,3,BLEND_POSSIBLE,79526779.0,1.2750000000000004,30.482196828185003,0.09884271447336929,
80644534,NOVEL,0.0497883351058787,160.16925589044678,15.0,14.865,,3.257180990116682,79,22,BLEND_POSSIBLE,80644535.0,-0.9496000000000002,22.927137861396908,0.020762880478569275,
80886802,NOVEL,0.1568408468193328,382.7669344845568,124.0,13.1092,,2.011352053777534,52,4,BLEND_POSSIBLE,80886830.0,-1.366999999999999,38.43985222513365,0.04453066477030728,
810800604,NOVEL,0.0078814002913503,107.38952722643744,20.0,14.7331,,5.258491535978153,200,167,BLEND_POSSIBLE,363968766.0,-2.8109,17.61445879359775,0.0005918932477364481,
86966148,NOVEL,0.0869072518004786,575.5381485381514,27.0,12.7787,,2.652359958028803,146,6,BLEND_POSSIBLE,86966108.0,-0.6943999999999999,27.392779629293116,0.045845426443264434,
87175640,NOVEL,0.0533172177337626,90.82026005298492,11.0,13.648,,3.1828313039219207,188,18,BLEND_POSSIBLE,87175677.0,-1.5557999999999996,52.94739496450176,0.012721768208331414,
87926466,NOVEL,0.1194779529816039,169.08721638471758,189.0,13.4941,,2.306780566952696,433,16,BLEND_POSSIBLE,87926506.0,0.7925000000000004,61.46350211330383,0.24790641967937216,
90130748,NOVEL,0.0144325005165,258.45508630639864,26.0,14.5367,,4.601646045717778,135,71,BLEND_POSSIBLE,90130683.0,-4.450099999999999,62.53304082646682,0.00023949782940655502,
93196458,KNOWN_OTHER_TYPE,0.0157632890181625,78.22291288932324,3.0,11.8658,0.620699048,4.505882904075225,115,11,BLEND_POSSIBLE,93196432.0,2.0913000000000004,39.9347667585606,0.10818494742794373,
93622174,NOVEL,0.0154905454443943,50.65516322301078,22.0,13.5354,,4.524833224594872,103,15,BLEND_POSSIBLE,93622187.0,-0.40559999999999974,57.47027292027724,0.010661706187046191,
139850283,NOVEL,0.6186081745466384,659.6974002303643,59.0,13.2716,,0.521460863365884,82,3,BLEND_POSSIBLE,139850254.0,-1.7502999999999993,34.40934772447682,0.12339445798086661,
231200465,KNOWN_OTHER_TYPE,0.0901982240846761,26.058132036084988,6.0,13.8181,,2.6120050330248086,34,8,BLEND_POSSIBLE,231200499.0,-0.42019999999999946,60.18986365212727,0.06125167743871527,
349702481,NOVEL,0.2509319710238842,28.35142797095017,3.0,13.375,,1.5011100051960513,139,7,BLEND_POSSIBLE,349702483.0,-4.68937,37.08765762827218,0.003340473246783852,
42256323,NOVEL,0.000462194840594,27.59639385423237,98.0,10.4768,0.173400179,8.337937266971686,194,80,BLEND_POSSIBLE,42256278.0,1.7424,58.54424145908004,0.002300303250979534,
230907580,NOVEL,0.0469284918313638,141.82993616344297,3.0,14.46,,3.321408506853232,484,143,BLEND_POSSIBLE,230918648.0,-3.8054000000000006,54.24109136445495,0.0014101866444510374,
379653933,NOVEL,0.1001386488483784,116.66379331613356,3.0,13.741,,2.498495681874735,418,41,BLEND_POSSIBLE,379886254.0,-0.4648000000000003,62.134302478332856,0.06526520812088991,
42256493,NOVEL,0.0166288003081468,1057.4645308998647,127.0,10.2669,,4.447847705024859,191,9,BLEND_POSSIBLE,378271610.0,0.04190000000000005,27.83671572350624,0.017283071156385964,
230376393,NOVEL,0.0286212209306009,22.00666889078472,19.0,14.7828,13.9702978,3.8582796098688927,15,11,BLEND_POSSIBLE,230376391.0,-4.7134,13.868223087905951,0.00037267319445576146,
330569407,NOVEL,0.0304795861923836,97.30692061841158,6.0,14.2896,,3.789977333782562,259,82,BLEND_POSSIBLE,330569250.0,-2.4939,45.2994731829513,0.0030651311835984576,
102509246,NOVEL,0.2455373910465728,330.58380800539624,61.0,14.5949,,1.5247059076437783,189,12,BLEND_POSSIBLE,102509309.0,-1.0295000000000005,46.26572266705127,0.095130030709169,
102566477,NOVEL,0.0022891902844508,83.3174291743009,4.0,14.6004,,6.600795264870811,46,46,BLEND_POSSIBLE,102566490.0,-6.0274,38.8580346913437,8.886318889844102e-06,
12079324,NOVEL,0.071384835749972,59.46161732421727,6.0,13.1706,,2.865985088541492,261,24,BLEND_POSSIBLE,12079262.0,-0.48080000000000034,51.89386180073815,0.045844365314665646,
123508954,NOVEL,0.0369711000167947,116.0740523433189,13.0,15.2649,,3.5803440687175714,516,228,BLEND_POSSIBLE,123509027.0,-3.0734000000000012,41.15566550202025,0.0021802303075619017,
135324633,NOVEL,0.2157417897259192,252.4512615129776,3.0,13.7716,,1.6651643070454982,129,6,BLEND_POSSIBLE,135317370.0,-0.2372999999999994,59.262062460600326,0.17338609965022297,
142837844,NOVEL,0.055656936197492,76.61963733055721,4.0,14.2123,,3.1362017609564945,75,14,BLEND_POSSIBLE,142837816.0,0.1311,43.56375483705902,0.06279994966108203,
145599024,NOVEL,0.0216594526261377,82.44323395676957,3.0,14.2706,,4.160881307463696,100,38,BLEND_POSSIBLE,145599064.0,-1.9158000000000008,34.2197834498043,0.003709603366502228,
146612348,NOVEL,0.0184104343860854,130.56087670027617,31.0,13.9106,,4.337339910970502,45,19,BLEND_POSSIBLE,146612327.0,-0.15420000000000122,32.84928167069186,0.01597290966877026,
158493845,NOVEL,0.0006119808539859,52.35994020823438,127.0,9.8295,0.0277446825,8.033155411704486,30,13,BLEND_POSSIBLE,158493877.0,4.053800000000001,62.28898175859432,0.02560105339025424,
160147252,NOVEL,0.0521386283048908,53.75628815590207,26.0,14.8704,0.07020074,3.20710099675951,5,3,BLEND_POSSIBLE,160147257.0,-1.1163000000000007,46.548988676564576,0.018648315205687865,
180187028,NOVEL,0.0020806534882296,66.26187237755265,30.0,11.5331,4.11592865,6.704500602786938,385,108,BLEND_POSSIBLE,180186978.0,-1.7821999999999996,23.90025076546442,0.00040301365280140595,
188855091,NOVEL,0.0081349060527109,35.663361211225535,5.0,14.5657,,5.224118645547014,370,262,BLEND_POSSIBLE,188855174.0,-3.1348000000000003,41.8857265172248,0.0004533488744047932,
192855779,NOVEL,0.118835941423882,235.23733356553507,5.0,14.1183,,2.3126304724324456,291,23,BLEND_POSSIBLE,192865493.0,-2.9644999999999992,45.35292000143441,0.007747254287745218,
1966164973,NOVEL,0.0095042671234073,21.409414160433364,66.0,14.951,,5.055203415179223,303,245,BLEND_POSSIBLE,90348267.0,-2.5039,28.75775932480266,0.0009470188726682524,
217028234,NOVEL,0.0548477030258158,258.3104074550125,25.0,14.316,,3.1521038889607107,237,42,BLEND_POSSIBLE,217028137.0,-3.171100000000001,41.66525190287516,0.0029560953917271773,
218193457,NOVEL,0.1514796287202492,864.8179882598915,4.0,13.8307,,2.0491144200370037,537,29,BLEND_POSSIBLE,218193335.0,-3.043000000000001,62.04848902447588,0.009186587839395844,
220423668,NOVEL,0.0452465275230349,755.375924778826,55.0,12.4182,0.007309837,3.3610368635476213,5,1,BLEND_POSSIBLE,512197621.0,3.0706999999999987,60.67342264094501,0.7653591076149953,
233409941,KNOWN_TOI,0.006588703661465,32.48032203924666,34.0,13.3911,,5.453000062928357,29,18,BLEND_POSSIBLE,233409942.0,2.08,5.357014818947401,0.044750714611051734,
233452636,NOVEL,0.054672925498727,202.45204275073417,14.0,13.8712,,3.1555692169557172,349,56,BLEND_POSSIBLE,233452634.0,-1.3236000000000008,54.69954448517009,0.016155943035610767,
234065903,NOVEL,0.0327442538761846,114.8542401960932,5.0,13.6845,,3.7121622528304776,57,17,BLEND_POSSIBLE,234065888.0,-0.8361000000000001,21.05447152645819,0.015159856796434782,
237514076,NOVEL,0.0404948100835356,117.45635569388408,3.0,14.8639,,3.4815015837233245,62,20,BLEND_POSSIBLE,237514068.0,-1.0574999999999992,12.67391008127347,0.015289714164349176,
239727281,NOVEL,0.0057720916469008,117.17194131548818,11.0,10.7177,,5.596666954935911,44,5,BLEND_POSSIBLE,239727280.0,3.6449,22.23508748223477,0.16568882496836562,
244978644,NOVEL,0.1440640101130285,546.1551757626027,37.0,13.4337,,2.1036112513222953,61,5,BLEND_POSSIBLE,244978645.0,-1.8806999999999992,29.26981315276917,0.025484463748561,
247637169,NOVEL,0.0263011181410637,72.4600011470638,4.0,14.4844,,3.9500644698239338,34,19,BLEND_POSSIBLE,247637160.0,-1.2983000000000011,19.87748921780003,0.007955256957538272,
277917453,NOVEL,0.0947924475393268,86.73418278616953,12.0,14.4622,,2.5580656577797334,164,34,BLEND_POSSIBLE,277917312.0,-0.1730999999999998,60.58442840602388,0.08082277114640252,
295347171,KNOWN_OTHER_TYPE,0.0416901871140046,105.7070158892373,3.0,13.1082,,3.4499153891693055,437,41,BLEND_POSSIBLE,295347245.0,0.09079999999999977,32.08823940218947,0.045326673159833554,
297357238,NOVEL,0.0119939870400014,33.30194961485299,6.0,14.4679,,4.802591061927798,318,175,BLEND_POSSIBLE,297357305.0,-2.6204,34.4593566771826,0.001073503773140398,
299138242,NOVEL,0.0053164505096314,30.65474646213637,25.0,13.1644,,5.685945561442813,204,115,BLEND_POSSIBLE,299138159.0,0.39419999999999966,40.223712189334734,0.00764366729698748,
304803946,NOVEL,0.0037235082241019,63.07976309863465,10.0,14.2829,,6.072619206486451,412,380,BLEND_POSSIBLE,304804000.0,-3.603299999999999,30.42853899554544,0.00013478213063229088,
307380812,NOVEL,0.0222937495368333,30.131721343095755,7.0,14.46,,4.129542205850781,39,16,BLEND_POSSIBLE,307380810.0,-2.0081000000000007,54.35716110536531,0.0035070593673311445,
308473058,NOVEL,0.0278381514795036,90.44832381309335,23.0,14.2663,,3.8883990157665376,371,86,BLEND_POSSIBLE,308472989.0,-2.7113999999999994,26.67107712824333,0.0022912917621375,
308626244,NOVEL,0.033531791410783,178.40897066456748,7.0,13.6341,,3.6863581102368164,268,59,BLEND_POSSIBLE,308626147.0,-2.686,41.55803334642331,0.0028252491693303264,
309657355,NOVEL,0.0042380757525843,238.1158179919524,564.0,12.8058,0.0592803322,5.932078212128583,81,25,BLEND_POSSIBLE,309657363.0,3.149700000000001,20.79305900002835,0.0770989946753968,
311054491,KNOWN_OTHER_TYPE,0.0221172684866732,144.4333721404807,14.0,12.0562,,4.138171275065697,460,25,BLEND_POSSIBLE,311054539.0,1.8843999999999994,29.76771051765278,0.12545601544360788,
316215136,NOVEL,0.0340159372316684,79.08932683967755,14.0,14.5085,,3.6707938963583913,128,36,BLEND_POSSIBLE,316215190.0,-1.6084999999999994,57.57220465495627,0.007731832578654281,
323965420,NOVEL,0.0324175733569704,55.12769509127365,4.0,13.5911,,3.7230487443172127,318,54,BLEND_POSSIBLE,323965462.0,-0.5792000000000002,29.84305892231502,0.01901518268929743,
333569592,NOVEL,0.0136940639524613,48.24951841863693,4.0,12.59,,4.658669120678068,122,23,BLEND_POSSIBLE,992140217.0,0.8254999999999999,38.63618966706437,0.029290875422735167,
338685900,NOVEL,0.002174363681317,30.53277794408261,6.0,14.4867,,6.656669536572349,133,133,BLEND_POSSIBLE,338685866.0,-3.4832,46.59040261182534,8.791281476280934e-05,
33986702,NOVEL,0.0206138901281379,49.52028395021655,5.0,13.2736,,4.214600107674514,4,1,BLEND_POSSIBLE,33986701.0,3.5729999999999986,19.060017722588263,0.5538089333131835,
345086748,NOVEL,0.0348266920506995,39.45967406830544,3.0,14.454,,3.645219435613885,21,9,BLEND_POSSIBLE,345086759.0,-0.18440000000000012,27.590516692893114,0.02938679516107978,
348337167,KNOWN_OTHER_TYPE,0.1921526649230062,576.2186023765057,17.0,13.234,,1.7908839700582713,411,15,BLEND_POSSIBLE,348337321.0,-0.2146000000000008,60.59316128940787,0.15769082016150468,
349453472,KNOWN_OTHER_TYPE,0.0235354845084585,338.96536647046605,24.0,11.408,,4.070692141876133,13,3,BLEND_POSSIBLE,349453460.0,-4.4178999999999995,51.2169293966012,0.0004023121449977106,
356500024,NOVEL,0.1960182857388698,143.239276215993,3.0,13.2598,,1.76925853302377,11,0,BLEND_RULED_OUT,,,,,
365998904,NOVEL,0.023984161764587,375.00703950353017,22.0,11.7247,0.447312683,4.050188638312686,31,5,BLEND_POSSIBLE,365998896.0,-1.6250999999999998,56.03121187840839,0.005368890477462225,
369395377,NOVEL,0.0166119555851038,157.81406629977923,7.0,14.7759,,4.448948096802418,2,1,BLEND_POSSIBLE,610140913.0,3.4831000000000003,27.13046416190489,0.41082868675894874,
371605670,NOVEL,0.026700030252985,163.4186982112155,19.0,14.0936,,3.9337206163734866,68,23,BLEND_POSSIBLE,371605678.0,0.5305999999999997,21.783471962683507,0.04352630023995984,
376808346,NOVEL,0.0022317172685963,73.60699060573485,64.0,10.9106,,6.628402065180765,140,32,BLEND_POSSIBLE,376808323.0,2.849,23.748529289777423,0.03077791344173718,
378070153,NOVEL,0.0309127854904923,325.94690023752247,74.0,12.2962,0.458702117,3.774654649372984,252,12,BLEND_POSSIBLE,378070306.0,0.4886999999999997,57.33211010935028,0.048486199071438925,
383287412,NOVEL,0.1711521545599789,924.0715714444258,3.0,14.7261,,1.916544073368721,87,9,BLEND_POSSIBLE,383287404.0,-2.6364,28.079247639569164,0.015094626475730465,
383801019,NOVEL,0.0116112364113856,115.70117006970904,28.0,13.8225,,4.837803830918009,116,55,BLEND_POSSIBLE,383801080.0,-2.389099999999999,59.63392652196603,0.0012859925943811716,
386205667,NOVEL,0.0133237891918476,42.44030319896291,16.0,14.0779,,4.688430618266021,71,43,BLEND_POSSIBLE,386205661.0,-2.2202,57.494591031940615,0.0017240416469848452,
3933500,NOVEL,0.0531464255388583,49.62503292818191,3.0,14.0053,,3.186314848592641,171,17,BLEND_POSSIBLE,3933472.0,-1.3574000000000002,43.963414898761215,0.01522348419090959,
398475596,NOVEL,0.0370270976302257,23.402260150848058,3.0,14.9284,,3.5787008219947856,206,68,BLEND_POSSIBLE,398475645.0,-2.2356999999999996,52.39491707553799,0.004723236274462506,
403676355,NOVEL,0.0903301922335358,160.0868158456103,10.0,14.0538,,2.6104176638389887,60,7,BLEND_POSSIBLE,403676338.0,-1.3431000000000015,42.9802563949985,0.026217600077579374,
421567487,NOVEL,0.0246895636744611,108.17383631114777,7.0,14.9684,,4.018716462639617,563,284,BLEND_POSSIBLE,421576852.0,-2.7624000000000013,6.07153012702293,0.001938891090261386,
425071197,NOVEL,0.0065513554337724,58.74786293487179,3.0,14.2652,,5.459172094864435,5,5,BLEND_POSSIBLE,425071202.0,-0.8165999999999993,60.696777097167256,0.0030880986253607103,
435411138,NOVEL,0.0086485158442018,99.57844399745872,13.0,14.9113,,5.157646036533401,624,501,BLEND_POSSIBLE,435419404.0,-1.893600000000001,21.70681240523893,0.0015118252182500186,
43796360,NOVEL,0.0006396872431256,12.787900547937785,3.0,9.5324,,7.985080775134343,42,11,BLEND_POSSIBLE,43796340.0,5.751499999999998,47.12185475077335,0.12781084023970254,
449836001,NOVEL,0.0078195381122442,57.25488887354913,7.0,14.8723,,5.267047248177716,315,261,BLEND_POSSIBLE,449835844.0,-2.9761999999999986,54.70754586953084,0.0005043140884599261,
451039310,KNOWN_OTHER_TYPE,0.0100423312515383,59.03527071793852,29.0,14.3752,,4.995413643238048,271,180,BLEND_POSSIBLE,451039275.0,-1.1059999999999999,43.91268177657201,0.0036260562984575043,
453947226,KNOWN_OTHER_TYPE,0.0125768987532941,23.59588787134781,6.0,14.0214,,4.751066088080073,104,58,BLEND_POSSIBLE,453947179.0,-2.2699,51.56093950328604,0.0015545817491594042,
457855575,NOVEL,0.0340871289339503,211.40048036994096,19.0,14.0211,,3.6685239416807853,119,33,BLEND_POSSIBLE,457855568.0,-1.9563000000000006,43.81044644519493,0.005624325194377543,
458340700,NOVEL,0.0511139571585478,74.55128805958493,8.0,14.7369,,3.228651238445644,184,55,BLEND_POSSIBLE,458340752.0,-0.9779,51.028858233262405,0.020767274558107535,
462781859,NOVEL,0.0145088427546195,230.37363749369177,60.0,13.7853,,4.595918065274694,105,45,BLEND_POSSIBLE,462781925.0,-3.2318999999999996,47.43429082834947,0.0007393886402069248,
464366281,NOVEL,0.0293050152228156,60.24358410328973,57.0,13.8505,,3.8326451217080306,97,26,BLEND_POSSIBLE,464366239.0,-0.08000000000000007,54.61311287692888,0.027223374106070036,
465390333,NOVEL,0.0693431654123152,139.9070202900882,3.0,13.8775,,2.8974908433256785,476,63,BLEND_POSSIBLE,465390194.0,-1.1165000000000003,46.36886733990604,0.02479725811747735,
467851810,NOVEL,0.0079137188695589,111.7221662782529,23.0,14.5008,,5.254048454661929,424,322,BLEND_POSSIBLE,467851873.0,-2.6937999999999995,22.28618341065036,0.000662004006962509,
468888299,NOVEL,0.0370585695800195,37.524810942325054,4.0,14.1919,,3.577778369956015,8,3,BLEND_POSSIBLE,468888297.0,2.7855999999999987,10.78686062965918,0.48209058723852477,
46896701,NOVEL,0.193152995148222,2496.6845906388726,10.0,14.8141,,1.7852463825791611,624,59,BLEND_POSSIBLE,46896690.0,-4.6599,54.87547744408905,0.0026420525229681837,
516402299,NOVEL,0.0053143582546946,26.704826743258693,18.0,14.6969,,5.686372930049314,737,677,BLEND_POSSIBLE,310707891.0,-2.2119999999999997,57.27357536537776,0.000692868516915777,
54280159,NOVEL,0.0435301339144888,98.40691577284436,3.0,14.348,,3.403024991982792,45,18,BLEND_POSSIBLE,54280144.0,-1.4236000000000004,34.28024202487626,0.011731404328243955,
57135731,NOVEL,0.0016712133146214,167.58063215829145,6.0,14.8365,,6.94242028243239,273,273,BLEND_POSSIBLE,57135796.0,-6.6,20.45768025466358,3.828528523340976e-06,
73928199,NOVEL,0.0289270539068796,57.29797525650623,4.0,14.8008,,3.8467394877031884,157,62,BLEND_POSSIBLE,73928214.0,-1.5838999999999999,50.94055381365987,0.0067258039651120006,
80996206,NOVEL,0.0102475614189907,52.922588875990456,35.0,14.9,,4.973448675124697,116,89,BLEND_POSSIBLE,80996181.0,-0.46300000000000097,22.411822953606997,0.00668991392416552,
83759084,KNOWN_OTHER_TYPE,0.0852180525745846,90.5127965740608,6.0,14.2755,,2.673670986585554,10,2,BLEND_POSSIBLE,83759086.0,1.7417999999999996,50.25464077755025,0.4238884716457566,
87168144,NOVEL,0.0163354906901946,79.81569642788718,21.0,13.667,,4.467169538823339,167,43,BLEND_POSSIBLE,87168122.0,-2.2019,22.24655968506173,0.002149671924602747,
87926353,NOVEL,0.0240373696492477,76.26855905800903,189.0,13.3575,,4.0477826446388265,476,67,BLEND_POSSIBLE,87926190.0,-0.5686999999999998,61.55465192938431,0.01423662160701082,
90463599,KNOWN_OTHER_TYPE,0.0352565292837875,298.95958502769344,160.0,11.6328,1.36786163,3.6319011066578364,256,11,BLEND_POSSIBLE,90349004.0,-0.33339999999999925,31.71340064783972,0.025934600194555648,
96982201,NOVEL,0.0085451420899806,76.72413159692469,44.0,12.5017,,5.170701778413859,43,13,BLEND_POSSIBLE,96982211.0,2.132200000000001,53.42116396564553,0.060897475397863075,
152404913,NOVEL,0.0026575352461251,14.41845802092007,43.0,14.7204,,6.438802417109377,76,76,BLEND_POSSIBLE,152404912.0,-0.8011999999999997,12.076717830989187,0.0012705712766087848,
153727748,KNOWN_OTHER_TYPE,0.0366987795364195,177.245748886038,56.0,14.3348,,3.588370946277941,84,29,BLEND_POSSIBLE,153727718.0,-1.7582000000000004,46.03052472564421,0.0072672754502001785,
173381003,NOVEL,0.0191577456774523,80.07284235473227,4.0,14.6976,,4.294138990941602,44,24,BLEND_POSSIBLE,173381019.0,-1.5466999999999995,59.91922464934812,0.004609612340772199,
178331790,NOVEL,0.0219234784852023,66.4741699490644,14.0,14.0103,,4.147726343640253,56,19,BLEND_POSSIBLE,178331798.0,0.34059999999999846,15.45852314708566,0.03000194859074842,
186430453,NOVEL,0.2746930455740624,74.31294623739961,3.0,13.266,,1.4028808387715053,252,8,BLEND_POSSIBLE,186432335.0,-2.468,14.848661848685222,0.028290958685811555,
221066239,KNOWN_OTHER_TYPE,0.0691681722437257,820.1459296827378,23.0,14.9737,,2.9002342508044503,343,78,BLEND_POSSIBLE,221066163.0,-4.950199999999999,45.471607912117655,0.0007241462727693713,
233662516,NOVEL,0.0276822902425247,54.47861740822915,5.0,14.6086,,3.894494955467324,251,138,BLEND_POSSIBLE,233661295.0,-1.92,38.07439267290177,0.004722826787004439,
246552692,NOVEL,0.0289755499304881,350.4548824645254,13.0,13.74,,3.8449207818958175,210,81,BLEND_POSSIBLE,246552414.0,-6.040500000000001,55.83761127899935,0.000111130095418479,
259073145,NOVEL,0.0098511284238682,37.350994890636926,8.0,14.8327,,5.016285048073218,69,61,BLEND_POSSIBLE,259073164.0,-1.7208000000000006,24.090498216627036,0.002019137900149595,
300359095,NOVEL,0.1283461227066501,1961.023637573556,3.0,14.9621,,2.2290431167127656,151,53,BLEND_POSSIBLE,300359173.0,-3.229899999999999,25.41824084797763,0.006552737238530844,
308498714,NOVEL,0.0146763722312752,38.58592895997756,28.0,14.6319,,4.5834532048245045,28,24,BLEND_POSSIBLE,762834549.0,-0.5085999999999995,29.15086461640084,0.009187105805710163,
