TIC,n_points_raw,n_points,status,error,n_dropped_physical,frac_dropped_physical,n_segments,max_segment_median_offset,max_segment_scatter_ratio,min_segment_scatter_ratio,inhomogeneous_photometry,bls_period,bls_t0,bls_duration,bls_depth,bls_depth_err,bls_snr,depth_too_small,non_finite_bls_result,n_in_transit,below_noise_floor,frac_above_1_2,noisy_photometry,depth_flagged_implausible,insufficient_intransit_points,depth_odd,depth_even,odd_even_z,possible_half_period_alias,n_odd,n_even,secondary_phase,secondary_depth,secondary_sigma,secondary_detected,secondary_flagged_implausible
31123635,1056,1042,OK,,14,0.013257575757575758,2,0.02532206681886385,1.0865411456680656,0.9134588543319343,False,13.10466008998574,1626.842622995507,0.35000000000000003,0.015788331093626023,3.9726691643792354e-05,397.42375819238623,False,False,18,False,0.0,False,False,False,nan,nan,nan,False,2,20,0.125,0.006748829376448606,0.7469382538352209,False,False
313356920,2948,2948,OK,,0,0.0,5,0.35120493368275557,2.315394363604734,0.5634678959948568,False,3.335965931423492,1933.4339892932064,0.5,0.008493786058441581,0.0001604402192370804,52.94050393866905,False,False,504,False,0.0,False,False,False,0.007627645577347519,0.006325658313690141,2.403746004821852,False,315,289,-0.445,0.0030343397630012703,1.5930130129421107,False,False
313569577,1081,1081,OK,,0,0.0,2,0.1588279472469691,1.0457955802876342,0.9542044197123659,False,0.9025875981330647,1597.687018090003,0.084,0.016714168873899725,8.143301126971046e-05,205.25053185791583,False,False,98,False,0.0,False,False,False,0.01787093291277153,0.01695324501530404,0.6309761509828398,False,62,56,0.09499999999999997,0.008008161600277397,3.2273976921824534,False,False
313705269,7846,7846,OK,,0,0.0,3,0.027955422324539743,1.149703098161568,0.9894569389374526,False,6.59526893567919,2718.867983139997,0.058,0.001077398732240099,0.00020031520569776685,5.3785169652356055,False,False,126,True,0.0,False,True,False,0.0007147584951491259,0.0011378868055769154,1.2217079072611403,False,100,47,0.0050000000000000044,0.002009611181197135,6.359710827783535,True,False
315118781,1963,1940,OK,,23,0.011716760061130923,4,0.05279304324028505,1.4735731518795994,0.7560912705812007,False,11.802502302988177,1523.1920758020422,0.02,0.12536293212922225,0.0018300622352383227,68.50200485826466,False,False,1,False,0.008247422680412371,False,True,True,nan,nan,nan,False,1,4,-0.07500000000000001,0.0023768176631461246,1.296677077375307,False,False
315702957,2188,2188,OK,,0,0.0,4,0.048558672673315983,1.0614968755055645,0.9194560922559228,False,27.03281039950611,1582.91110772298,0.5,0.3326540766246921,0.0017834729596956428,186.52039259482854,False,False,18,False,0.0,False,False,False,nan,nan,nan,False,2,20,-0.485,0.00609033432671191,3.305734158836414,False,False
316236490,2188,2188,OK,,0,0.0,4,0.026597480358001663,1.428502401234904,0.8913862714493795,False,27.005968408264383,1582.9249577241678,0.5,0.31015664215085625,0.0017405527627401944,178.19433503559475,False,False,18,False,0.0,False,False,False,0.04316375489062374,0.3047989092050518,40.27480777410583,True,3,20,-0.495,0.04182183234231618,7.965486532602078,True,False
31717527,10172,10172,OK,,0,0.0,2,0.0014698320273464315,1.0005347165574037,0.9994652834425961,False,8.111361712496553,2996.2716615397826,0.17,0.0008619339528429585,4.4042642903309226e-05,19.57044119117101,False,False,221,False,0.0,False,False,False,0.0004838490098617587,0.000754040998894423,1.567992814136944,False,88,176,0.10499999999999998,0.0005372298700536682,1.9721188104713008,False,False
317336819,2263,2263,OK,,0,0.0,3,0.005965795084412789,1.086366387453776,0.7082643492657347,False,7.302141466550282,1631.6688673140638,0.02,0.46285774802489676,0.003473204808698093,133.26531935742534,False,False,1,False,0.005302695536897923,False,True,True,nan,nan,nan,False,1,4,-0.495,0.002621308367655173,1.9623082960951823,False,False
318916172,1081,1078,OK,,3,0.0027752081406105457,2,0.012908972439205297,1.1517731547211103,0.8482268452788898,False,13.158622594806435,1597.5813178902865,0.058,0.2999955288731703,0.0012778060106500807,234.77392215470041,False,False,3,False,0.0,False,True,True,nan,nan,nan,False,0,4,0.18500000000000005,0.011684583984459707,1.1712534204754594,False,False
318928219,1081,1078,OK,,3,0.0027752081406105457,2,0.01817051019764395,1.1184062160964123,0.8815937839035877,False,2.7149268133440856,1598.5533949179667,0.17,0.04183252792257443,0.00010918163773825031,383.1461845522305,False,False,70,False,0.0,False,False,False,0.04102284459864414,0.042634658938045744,0.9269063835471342,False,39,47,0.495,0.021120503081493047,3.824561481710549,False,False
319184580,47644,47644,OK,,0,0.0,7,0.04117912789133189,1.1801543902267901,0.23271748641382778,True,1.3351644703740522,1956.271936152449,0.12,0.014091790656643243,6.804814111310189e-05,207.08560772029716,False,False,4392,False,0.0,False,True,False,0.008292633290203133,0.018809800736428572,75.5924667896372,True,2562,2707,-0.305,0.0010381920464352934,1.1385491836744763,False,False
319485583,2188,2188,OK,,0,0.0,4,0.06562357205428962,1.5448165933028224,0.49512705327442713,False,27.201624386212394,1569.5251794796152,0.12,0.345598921875944,0.001318931316149791,262.0295064983462,False,False,6,False,0.0,False,True,True,nan,nan,nan,False,0,8,0.495,0.11213321161813317,7.6790956423795524,True,False
319926294,1072,1072,OK,,0,0.0,2,0.06090632466876158,1.0032802280894306,0.9967197719105692,False,12.11792908887081,1491.7512676999654,0.058,0.08448257575296109,0.0010292445884876548,82.0821179901442,False,False,6,False,0.002798507462686567,False,True,True,nan,nan,nan,False,0,7,-0.015000000000000013,0.026046371154817005,3.6467392331419757,False,False
320474615,1072,1072,OK,,0,0.0,2,0.007635502707882324,1.0023791203260046,0.9976208796739955,False,4.5843941258433105,1494.74429676371,0.244,0.015467464747477922,0.000712048331673889,21.722492785169344,False,False,43,False,0.007462686567164179,False,False,False,0.015259635323485843,0.006787095517376218,1.0882779925294617,False,29,27,-0.125,0.004266092960672152,2.3592667518083226,False,False
322089858,2292,458,UNRELIABLE_DATA,,1832,0.7993019197207679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323775614,2188,2179,OK,,9,0.004113345521023766,4,0.09124834304968085,1.4896587191597914,0.6193233655329213,False,14.106123751470804,1583.063196012393,0.35000000000000003,0.5513851305924645,0.0012709587606720377,433.8340059915962,False,False,18,False,0.0,False,False,False,0.001634452016714194,0.6060972490606318,53.689937410608266,True,4,20,-0.10499999999999998,0.008417674879855008,2.7012497905327573,False,False
323961620,2188,2188,OK,,0,0.0,4,0.04889832502741859,1.3240602251850657,0.9200817968009725,False,1.5750813413094313,1570.427400229918,0.084,0.004331130062652565,7.078005130076249e-05,61.19139479354838,False,False,108,False,0.0,False,False,False,0.0023768263689956104,0.0029587540984089555,1.7079226168215682,False,63,67,-0.375,0.0007361996576700225,2.0968475050666004,False,False
326260517,240405,240405,OK,,0,0.0,35,0.03754720108291035,2.4823051687188182,0.5416643199810218,False,35.206903038374826,1693.4262736956707,0.02,0.01982350215914275,0.0002174769927506919,91.15218078202749,False,False,118,False,0.0040473367858405605,False,False,False,-8.647559816665762e-05,0.0,0.02745536921812101,False,66,79,-0.495,0.0,0.0,False,False
329691265,1081,1081,OK,,0,0.0,2,0.12381476959962794,1.0095622973185299,0.9904377026814701,False,7.311956370058054,1598.277057022936,0.02,0.10719031452208037,0.0009492248912304094,112.92404519980252,False,False,2,False,0.0,False,True,True,0.007825527477049343,0.008935295638437757,0.16297463600571735,False,3,3,-0.375,0.007250771984663507,3.0796071761533392,False,False
329832608,2164,2164,OK,,0,0.0,4,0.03204432589306824,1.1486264832578028,0.8767851990745748,False,13.945488523013434,1597.9240668985822,0.5,0.03963810645659583,0.00010262143439867035,386.2556267008232,False,False,49,False,0.0,False,False,False,0.04892088620563584,0.0022170452896225212,36.366107419512645,True,15,40,0.05500000000000005,0.0028946958301520054,3.9857498828690345,False,False
330234939,2244,2244,OK,,0,0.0,4,0.03932164917940245,1.0656187942047863,0.7801778413036144,False,13.386822455766584,1749.7705968809998,0.5,0.22011833146280022,0.0055819340665288686,39.4340615348187,False,False,44,False,0.0,False,False,False,0.2486446382373798,0.17916820214097573,15.093077864395841,True,25,31,-0.044999999999999984,0.04084304169988928,5.2368596379548675,True,False
330901906,34792,34792,OK,,0,0.0,5,0.04256715560766217,1.411417941364848,0.4195015251595139,False,3.732068126022025,1740.9150211674748,0.244,0.004983198181200642,8.291810943970682e-05,60.097826818207075,False,False,2373,False,2.8742239595309267e-05,False,False,False,0.00484355505626799,0.0049287180252403084,0.36011105784184183,False,1433,1398,0.495,0.0010998102178535474,4.275511893820856,False,False
33091659,1072,1072,OK,,0,0.0,2,0.02341241520100706,1.0985610801970254,0.9014389198029749,False,0.8148588033465871,1492.2258415653992,0.5,0.0022994902557711607,3.05878871394294e-05,75.17649863455252,False,False,655,False,0.0,False,False,False,4.126266404558265e-06,0.0003217855851604945,0.4576875295394763,False,386,401,nan,nan,nan,False,False
331023501,2164,2164,OK,,0,0.0,4,0.06200413819300774,1.2314068352488345,0.8157462037254555,False,27.52922125650633,1611.6941931583092,0.5,0.7270180951111554,0.0005922281748269727,1227.5979529740603,False,False,10,False,0.0,False,False,False,-0.0027077239518309426,0.7271145915331989,21.870656902623963,True,3,11,-0.024999999999999994,0.16072894022250883,9.108727361755953,True,False
332950091,1084,1064,OK,,20,0.01845018450184502,2,0.08156905739778583,1.0724886104600804,0.9275113895399196,False,12.52201840032675,1571.8091329055317,0.244,0.07838274360673504,0.0015952576962385337,49.134847486744064,False,False,23,False,0.0,False,False,False,0.18825585632978992,0.008924691656920114,32.323820005444624,True,13,14,-0.024999999999999994,0.019856666689018976,2.7416581678424086,False,False
333584947,30682,30650,OK,,32,0.001042956782478326,3,0.011140438374308313,1.190992205600743,0.7499310710803448,False,27.89193182635114,3507.618222771569,0.028,0.7078190212567409,0.0013121766232260992,539.4235872885062,False,False,12,False,0.0033605220228384992,False,False,False,nan,nan,nan,False,14,1,0.07500000000000001,0.00246126558821147,2.107789286795908,False,False
333745611,964,964,OK,,0,0.0,3,0.19190728174677602,1.2357127863387514,0.6466139742474725,False,13.419642990112907,1600.2232348563568,0.5,0.15278602090568244,0.00021872406661000536,698.5331942374071,False,False,28,False,0.002074688796680498,False,False,False,0.15183258186640403,0.00019898422187980547,12.359324272926292,True,29,6,-0.08499999999999999,0.13462324658380054,8.206348294625236,True,False
335026399,3468,3100,OK,,368,0.1061130334486736,6,0.13513015690913235,2.378202340874752,0.0,True,24.639259461734394,1751.3536203849999,0.5,0.3782158505973413,0.014624672701239235,25.86149162608561,False,False,25,False,0.000967741935483871,False,True,False,nan,nan,nan,False,29,0,-0.024999999999999994,0.1796438920044504,6.383179961740411,True,False
335217393,25719,25691,OK,,28,0.0010886892958513162,2,0.0005465195869393032,1.2757178613571123,0.7242821386428877,False,33.73200065710837,2777.679168620144,0.04,0.5713247852951269,0.0030455523971980006,187.59315578374643,False,False,14,False,0.0017126620217196684,False,False,False,nan,nan,nan,False,16,0,-0.024999999999999994,0.03571288651305049,7.712521169002386,True,False
335504077,58901,58901,OK,,0,0.0,9,0.042827616827668696,1.0960331175777709,0.977433186590623,False,6.3318542729325635,1846.36416523264,0.04,0.00022764638661608354,2.4836677674717897e-05,9.16573422570977,False,False,376,True,0.0,False,True,False,0.00019108717146942844,0.0002385527995576453,0.9365734168916424,False,242,209,-0.435,8.481241131463868e-05,2.3205783289196886,False,False
338100526,1049,1029,OK,,20,0.019065776930409915,2,0.12315926504328716,1.1166347571361201,0.8833652428638801,False,10.36589136790776,1626.2360973396337,0.02,0.9385738069593745,0.0006138623801516766,1528.9645322905542,False,False,3,False,0.0058309037900874635,False,True,True,nan,nan,nan,False,1,3,-0.135,0.2553793746693238,3.9044671432678304,False,False
34044618,1049,1029,OK,,20,0.019065776930409915,2,0.049504051634195134,1.1450823471761742,0.8549176528238257,False,12.959199189643149,1627.9412052890516,0.35000000000000003,0.06020780568551718,0.0003762840510182334,160.00626527378307,False,False,22,False,0.0,False,False,False,-9.202794446205864e-05,0.06872552821381506,9.429939167968266,True,8,18,-0.05499999999999999,0.12741319647560323,9.514018278889042,True,False
341194762,3073,3073,OK,,0,0.0,5,0.11491617954687292,1.072873396027595,0.8499214352311388,False,33.44706829871666,1535.1779690298815,0.35000000000000003,0.03276209341611513,9.936834734705776e-05,329.70351516151277,False,False,17,False,0.0009762447120078099,False,False,False,nan,nan,nan,False,2,19,0.015000000000000013,0.0022404742510352404,4.844266826664752,False,False
341355560,9612,9612,OK,,0,0.0,7,0.04220001015538392,1.3399059666737243,0.8227609145013298,False,6.474126647657943,2718.9359180524402,0.17,0.0005400956551672266,8.042926025781737e-05,6.715163777907949,False,False,244,True,0.0,False,True,False,0.00043782271942682804,0.00015405679177904474,1.746574862719856,False,147,148,-0.22499999999999998,0.00048109916543626063,2.350551431644996,False,False
341797047,4145,4145,OK,,0,0.0,7,0.1199572270620398,1.0688192303097228,0.8636877639510172,False,33.87109125883954,1500.8437723158916,0.244,0.04119099340282013,0.0002539469598114824,162.20313656599106,False,False,11,False,0.0004825090470446321,False,False,False,nan,nan,nan,False,0,15,0.06500000000000006,0.0006649273820085178,0.21457291549067214,False,False
342315249,44919,44919,OK,,0,0.0,18,0.04155104272670849,1.6580238498197222,0.0,True,0.704596202535474,1518.413955392567,0.12,0.0001583377505233781,1.0307379485193715e-05,15.361591251280329,False,False,7697,False,0.0,False,True,False,7.405888281497575e-05,9.196327176108632e-05,0.8522996636571015,False,4582,4652,-0.485,9.107385556639258e-05,1.704899854244885,False,False
342332744,52084,52076,OK,,8,0.00015359803394516551,9,0.0340920871883424,1.3233426981948582,0.0,True,2.112782270832816,1740.859067701776,0.5,0.5013151413294927,0.0015743278992578135,318.43121218002176,False,False,2871,False,0.014229203471848837,False,True,False,0.27954659618819866,0.04763586544391929,86.07378345002168,True,1650,3809,0.275,0.015581988678715186,2.540658588375608,False,False
343034455,1086,1086,OK,,0,0.0,2,0.009792923449638398,1.05902159673341,0.94097840326659,False,3.110793937829511,1625.215652003254,0.12,0.039890893820705646,0.0014458978460491075,27.58901255002687,False,False,30,False,0.0,False,False,False,0.03219680039044981,0.041650688428702454,2.5015230903228,False,18,20,0.245,0.009964803394989619,2.9602219736990367,False,False
348337110,1048,1033,OK,,15,0.01431297709923664,2,0.3427923182542417,1.0397638984891862,0.960236101510814,False,13.471001942144085,1628.3497996315464,0.5,0.8504181927891795,0.0005507851541378502,1544.0107388521537,False,False,7,False,0.001936108422071636,False,True,True,0.4141909668077336,0.0022919900054796383,12.572873894899164,True,9,7,-0.05499999999999999,0.2747257613231414,8.776188713831907,True,False
348901745,862,861,OK,,1,0.001160092807424594,2,0.02142463191270142,1.030628893326687,0.9693711066733129,False,12.261419899662956,1517.5382678575702,0.17,0.5661649264530333,0.00189097085333265,299.40436440637006,False,False,9,False,0.0,False,True,True,nan,nan,nan,False,0,11,0.025000000000000022,0.09478167622949596,5.777778303865095,True,False
349477745,46905,46905,OK,,0,0.0,45,0.04229434492154727,1.6250190854476847,0.7599574446670448,False,17.196342444120997,1337.1206520004425,0.17,0.00033098692489720653,5.364477692832258e-05,6.169974857747184,False,False,486,True,0.0,False,True,False,0.00034489029764461776,0.0001319418830596497,2.007102278795787,False,321,262,-0.29500000000000004,0.00014562627021208474,2.194335157275085,False,False
349482650,51291,51291,OK,,0,0.0,47,0.4509729152951931,1.1806652554201964,0.5359723701108051,False,39.20400292627966,1351.387568694162,0.02,0.0013921728515492572,0.0002380917289224824,5.847212155792774,False,False,31,True,0.0,False,True,False,0.0013058979828306505,0.0011155191719336432,0.391838405734892,False,18,17,0.495,0.00019702497234375116,3.034998660322576,False,False
349697123,50439,50395,OK,,44,0.0008723408473601777,9,0.16187239987038496,1.1786319052042626,0.0,True,36.746294243069755,1837.7137761715617,0.02,0.5584668922226309,0.0024390767011135666,228.96651506189266,False,False,6,False,0.0011310645897410457,False,True,True,nan,nan,nan,False,7,2,0.0050000000000000044,0.09432098667747013,9.92637846582175,True,False
350477886,13367,13352,OK,,15,0.0011221665295129796,24,3.4228073598765625,9.063795579733137,0.6844470854970394,True,2.1769122482150984,1326.474781636391,0.084,0.1274424669733152,0.0001287900830922892,989.5363362875672,False,False,520,False,0.005167765128819652,False,True,False,0.10093948415293053,0.13259505603373145,7.573029803725831,True,316,306,-0.034999999999999976,0.007965019328283973,6.213846371753831,True,False
3516691,1962,1962,OK,,0,0.0,4,0.055540228538701386,1.066328279260731,0.9754832353703312,False,0.9593438431486403,1517.6185797928556,0.12,0.013315527265156484,0.0002654564726862375,50.16086867429706,False,False,244,False,0.0,False,False,False,0.00893000401204902,0.016212027714931465,1.1096164985870502,False,150,143,0.18500000000000005,0.0026764418406034496,2.1663170609564846,False,False
355228225,3073,3073,OK,,0,0.0,5,0.07372256051677707,1.1366814785556827,0.9468903381966108,False,21.937504759097628,1523.1268396625092,0.02,0.27775679127551284,0.001188285576826394,233.7458239772042,False,False,1,False,0.00585746827204686,False,True,True,0.0011620858397802802,-0.0011868885915606864,0.11174126183427094,False,4,4,-0.215,0.0013154413982985336,0.2565000976101985,False,False
355981677,25483,25468,OK,,15,0.0005886277125927089,3,0.05906743297582745,2.053852411922636,0.7938388989041395,False,0.7965179110001707,2770.076997287688,0.17,0.2060720588114488,0.00014830644822481231,1389.5016789767071,False,False,5576,False,0.0069498979111041305,False,False,False,0.2783580989851312,0.003113351547435972,185.68828575592107,True,3277,3399,0.46499999999999997,0.015300966334861776,2.537771110619921,False,False
356056529,22986,22945,OK,,41,0.0017836944226920733,9,0.013397308259940257,1.6614968530161258,0.0,True,30.284497511065265,1995.996742987904,0.02,0.6748688270246139,0.0020940711063002736,322.2759843226847,False,False,2,False,0.006929614295053389,False,True,True,nan,nan,nan,False,0,2,-0.175,0.000975642626282025,2.3044841176770072,False,False
356064919,4021,4021,OK,,0,0.0,7,0.07007918059506858,1.1484692423717886,0.5958243142026527,False,1.8602620596259094,1984.0430524196627,0.35000000000000003,0.00017751984232566587,3.1380489203355106e-05,5.6570132216640525,False,False,804,True,0.0,False,True,False,8.524093252604281e-05,0.00014620034969625717,1.2931531904556688,False,513,450,0.335,0.0002514753807812964,2.0373592824866713,False,False
356276681,29379,29349,OK,,30,0.0010211375472276116,4,0.04774683499788939,1.693845934589575,0.9622011311260965,False,25.185976362601274,2405.2827069923055,0.084,0.8016801760164859,0.0016420766963216834,488.21116444334245,False,False,6,False,0.003407271116562745,False,True,True,nan,nan,nan,False,9,0,0.04500000000000004,0.009304432011087771,1.7827119039014692,False,False
356451290,3292,3288,OK,,4,0.001215066828675577,6,0.03071672477637524,1.3761164661067382,0.7456691369813763,False,37.892839039503656,1546.3410363639741,0.02,0.10500550698240584,0.0026902713629650674,39.0315670113942,False,False,2,False,0.012469586374695864,False,True,True,nan,nan,nan,False,1,3,0.275,0.005394953223182952,3.5430741560086023,False,False
356499723,9923,9923,OK,,0,0.0,5,0.08088933386211349,1.4220134261989064,0.6115761861310652,False,38.22694584498643,1713.809093879137,0.02,0.5780927531441253,0.006130768720870887,94.29368150459379,False,False,1,False,0.0,False,True,True,nan,nan,nan,False,3,0,0.08499999999999996,0.0031993130776228895,2.5529140099498497,False,False
35727587,1086,1086,OK,,0,0.0,2,0.06598001083022133,1.1043013659473588,0.8956986340526413,False,0.7470882998160427,1625.2330189584864,0.35000000000000003,0.0019910663231604707,3.421575882008285e-05,58.19149981825976,False,False,503,False,0.0,False,False,False,0.002006308014997349,0.0018035440562705896,0.5444262328650106,False,297,304,nan,nan,nan,False,False
358453926,2211,2211,OK,,0,0.0,3,0.05723371898551173,1.1955363970491744,0.9282224764626673,False,24.482688363802204,1560.2739975950685,0.02,0.05829509695102116,0.0006121659688095333,95.22760153490148,False,False,1,False,0.0,False,True,True,nan,nan,nan,False,1,2,0.015000000000000013,0.0016682475208991132,4.634736925483581,False,False
35877600,1051,1029,OK,,22,0.02093244529019981,2,0.0030360290265932584,1.1670700682120954,0.8329299317879045,False,13.148618490153147,1627.2251659623755,0.17,0.20861743861328877,0.000977581115489462,213.40166591581178,False,False,10,False,0.0,False,False,False,0.0004533472453562837,0.28155007686547817,29.358866046937653,True,3,9,0.10499999999999998,0.04116014625722042,6.067010435210288,True,False
358892555,19717,19681,OK,,36,0.0018258355733630877,6,0.11325709227554846,1.310494838106776,0.0,True,37.78903071990725,1701.6372744346759,0.028,0.8310663658090868,0.003428018719686336,242.4334386030218,False,False,3,False,0.0006097251155937198,False,True,True,nan,nan,nan,False,0,3,-0.495,0.007331520821085014,4.179649674937802,False,False
359416551,2292,229,UNRELIABLE_DATA,,2061,0.8992146596858639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360124630,2211,2211,OK,,0,0.0,4,0.04134640376310548,1.1009924441382877,0.933153275268038,False,13.136559401720016,1543.3392753163114,0.028,0.7820041704985667,0.0005650683984991528,1383.9106426330072,False,False,2,False,0.006331976481230212,False,True,True,nan,nan,nan,False,0,3,0.03500000000000003,0.1810469437615282,5.839642320753997,True,False
361568408,1086,1086,OK,,0,0.0,2,0.021476927109990083,1.0849501713673633,0.9150498286326367,False,13.942279224512761,1626.0948837157105,0.5,0.05387385945870261,0.0014594421932221811,36.91400708359609,False,False,29,False,0.0,False,False,False,0.049304721770321636,0.057722169442322446,1.08444813708004,False,7,25,0.03500000000000003,0.03414479899764644,2.063494847915997,False,False
362115607,1086,1086,OK,,0,0.0,2,0.11314062302251358,1.0265268427002678,0.9734731572997322,False,0.8076008601229427,1625.138115299038,0.17,0.03315086780666838,0.0003295747561568007,100.58679309436036,False,False,240,False,0.001841620626151013,False,False,False,0.03490507590029046,0.02289059384671488,5.425553176857875,True,151,140,0.235,0.006858154018058227,2.4051822063991573,False,False
363736935,28669,28669,OK,,0,0.0,3,0.0,1.4665644296391904,0.7328223888240829,False,34.4426599277983,2722.023194920374,0.244,0.4682653389987663,0.000859149897490614,545.033340941395,False,False,43,False,0.0030695175974048625,False,False,False,nan,nan,nan,False,0,66,-0.135,0.002245882202616789,2.63966969117709,False,False
366004177,1177,1177,OK,,0,0.0,1,nan,nan,nan,False,10.948481857023289,1663.4428833053207,0.02,0.10516699890482051,0.0006358618251665226,165.39284911038473,False,False,1,False,0.0,False,True,True,nan,nan,nan,False,1,2,0.455,0.0038935909392292523,3.485411618966802,False,False
366749440,27824,27824,OK,,0,0.0,9,0.02129276471554978,1.4228238325403786,0.920765199662258,False,20.496759694328677,2916.8249983762375,0.244,0.00041399798840853074,2.1552808919019303e-05,19.208539822537826,False,False,243,False,0.0,False,False,False,0.0005828633138653672,0.0003026475590174327,5.3530924046565955,True,92,207,-0.135,0.00014151311216559215,2.226741954500532,False,False
366812186,39729,39720,OK,,9,0.00022653477308766896,10,0.04280093762663654,1.591945143183333,0.0,True,39.69096696830685,1851.817600256993,0.12,0.6695250579330507,0.0017433035074221948,384.0553610329567,False,False,30,False,0.0015357502517623365,False,True,False,nan,nan,nan,False,40,0,0.015000000000000013,0.0030621264971080198,4.336585535328174,False,False
367167782,31261,31261,OK,,0,0.0,8,0.006881401594014425,21.554200786877935,0.0,True,36.08696491197163,1711.0791460647376,0.35000000000000003,0.1402447141763026,0.0004012914507186078,349.4834338612524,False,False,298,False,0.000575797319343591,False,True,False,0.00023787368405581155,0.5133978274163908,185.524882521487,True,181,162,-0.0050000000000000044,0.002075803567455181,0.5994851220412715,False,False
367301645,2771,2768,OK,,3,0.0010826416456153013,2,0.02116231214663103,1.040105661131266,0.9598943388687339,False,13.102487626568601,2779.501110529682,0.12,0.4167948674570574,0.0001741009823473352,2393.98343327864,False,False,18,False,0.0032514450867052024,False,False,False,-0.0087209264757111,0.6718619726994203,29.72602610998556,True,10,13,0.04500000000000004,0.012046279477461619,2.1281780759757085,False,False
367854604,214214,214213,OK,,1,4.668228967294388e-06,17,0.05069108569668131,1.638065144161612,0.5834661568083653,False,39.495459681619494,2410.7477124721568,0.5,0.045260314342158194,0.0006217013908643774,72.80072878593835,False,False,2408,False,0.0007235788677624607,False,False,False,0.009053648578934315,-0.0002832043951142005,5.8591557251735455,True,1463,1440,-0.33499999999999996,0.003182034331533856,3.597654135831443,False,False
370596397,23519,23519,OK,,0,0.0,4,0.0085841539886487,2.865284118081034,0.0,True,31.152414704437305,1820.7778883535286,0.12,0.6799402147923124,0.0006647355890369906,1022.8731935014174,False,False,46,False,0.0005527445894808453,False,True,False,nan,nan,nan,False,0,58,0.015000000000000013,0.005855648126875557,1.9069592847197658,False,False
373702198,6434,6434,OK,,0,0.0,1,nan,nan,nan,False,7.364592006932559,3437.9038545206554,0.058,0.0016441689625193425,0.00027582884281778376,5.960830440076576,False,False,37,True,0.0,False,True,False,0.0014784409223475015,0.0011680428608726867,0.5847692194484498,False,15,29,0.17500000000000004,0.0007931582949276539,2.430779854375599,False,False
374042630,35603,35369,OK,,234,0.006572479847203887,8,36.022863417308194,4.766880848585144,0.504947633349846,True,0.8277039772179968,2825.612049335417,0.5,0.03278066701625931,0.0004186649550724667,78.29809163412139,False,False,21718,False,0.01713364810992677,False,True,False,0.0010488647006278162,0.0009278226813607127,0.06466547223013817,False,13048,12909,nan,nan,nan,False,False
374139336,44998,44998,OK,,0,0.0,5,0.0349523359518163,1.0073149897046194,0.0,True,23.893735625571434,1750.1696062437925,0.12,0.012475499204898089,0.0004772396038101714,26.14095541379334,False,False,266,False,0.0,False,True,False,0.013048193142147557,0.01693461016803921,3.2046690725253257,True,187,131,-0.07500000000000001,0.0007934255427389791,1.240064134133605,False,False
374684661,1107,1107,OK,,0,0.0,2,0.011692760668406316,1.047385929719439,0.9526140702805607,False,0.6660762713823981,1569.8588994975466,0.5,0.002578842057472352,2.770230397201297e-05,93.09124829753148,False,False,823,False,0.0,False,False,False,6.279469076375666e-05,4.738606111365229e-05,0.013213467908472552,False,489,506,nan,nan,nan,False,False
375578998,13705,13695,OK,,10,0.0007296607077708865,3,0.02827507853771622,1.2415371669205506,0.7096370831152283,False,23.76951980871455,2779.3912080838504,0.02,0.8623848876735436,0.00036124132334435145,2387.2819413062543,False,False,3,False,0.007667031763417305,False,True,True,nan,nan,nan,False,2,2,-0.015000000000000013,0.028841274228200042,3.130243850333658,False,False
376023348,96436,96436,OK,,0,0.0,13,0.02005538485816349,2.435737605500773,0.0,True,39.15026595573807,1711.7007291487218,0.084,0.08420150436013658,0.0005997464291025462,140.39517415074027,False,False,151,False,0.0,False,True,False,0.0006622435078378341,0.010512948281844237,8.009376312923148,True,86,88,0.32500000000000007,0.0001957608367235686,3.996470292229457,False,False
376797272,12292,12292,OK,,0,0.0,4,0.009449409348043707,1.5197535866189915,0.6594245727018296,False,2.995021047644369,2553.778821827497,0.02,0.0015040494125182966,0.00029620042141651994,5.077809833373895,False,False,93,True,0.0,False,True,False,0.0008324181940582154,0.0010022996728058509,0.2756465499082182,False,54,56,-0.475,0.0006229202771563802,2.13654349403962,False,False
378067576,23440,23440,OK,,0,0.0,8,0.31903303927482984,1.2042045998144704,0.7575298252731577,False,1.1061276196860994,1683.7939536637634,0.17,0.06045609196429452,0.0006628510171927977,91.20615401682363,False,False,3657,False,0.0014078498293515359,False,False,False,0.0692816650477226,0.06830199754973432,0.8242031162292747,False,2216,2179,-0.495,0.11111182780380502,2.9057132561533665,False,False
378267838,63506,63498,OK,,8,0.00012597234906937927,11,0.31814109605799124,15.94113165913063,0.0,True,0.7269795151859951,1683.4980910394247,0.17,0.035534975862500776,6.728583750930142e-05,528.1196932056989,False,False,14919,False,0.02626854389114618,True,True,False,0.002808702049228229,0.058393712429833045,30.98113392664374,True,8960,8950,-0.495,0.003686640443059108,1.472977503636149,False,False
378373317,3453,3453,OK,,0,0.0,5,0.06721627485402315,2.4990627233900775,0.8613292191672032,False,28.722781569783336,1790.4760338370002,0.35000000000000003,0.21485735481811297,0.019861685773703324,10.81767969074317,False,False,17,False,0.034462785983203015,True,True,False,nan,nan,nan,False,0,21,-0.024999999999999994,0.25101203074314715,7.381023381735383,True,False
