target_TIC,nbr_TIC,nbr_Tmag,sep_arcsec,nbr_disposition
298231916,1126720146,18.5971,37.669536672063714,
298231916,1126720212,20.0409,37.88268541031294,
298231916,1126718714,18.09,38.17575833301927,
298231916,1126719239,19.7232,38.22111253092123,
298231916,1126718635,18.6903,38.342819868890416,
298231916,298231951,15.4597,38.435289755194084,
298231916,1126719271,20.0535,38.54188499480725,
298231916,1126719240,17.5224,38.601704797506976,
298231916,1126719250,20.4273,38.7713384194989,
298231916,1126720217,20.719,38.784629346332636,
298231916,1126719293,20.0637,38.795026313868256,
298231916,1126718606,17.7043,38.8802676345871,
298231916,1126719178,18.2011,38.89106605125219,
298231916,1126718705,20.5796,38.99921180933826,
298231916,1126718918,20.0697,39.17030803205577,
298231916,1126718652,20.1685,39.25922758375995,
298231916,1126719251,19.0191,39.51378811215221,
298231916,298231793,17.6886,39.67367543148931,
298231916,1126719307,19.1159,39.73940365118542,
298231916,1126719252,18.5358,39.8808968954655,
298231916,1126719306,19.3751,39.91482578733935,
298231916,1126718637,19.5697,39.9814361007286,
298231916,1126720077,19.597,40.09662167200276,
298231916,1126718628,18.8582,40.14639713458223,
298231916,1126720153,18.2736,40.22760592815378,
298231916,1126720152,20.2359,40.332272807741866,
298231916,1126720218,20.7283,40.34187343725195,
298231916,1126718856,18.434,40.494521185231505,
298231916,1126720110,20.2855,40.50447720491768,
298231916,1126718677,19.923,40.53745794416047,
298231916,1126720120,17.2371,40.55643459590729,
298231916,1126718636,20.5981,40.644236426607314,
298231916,1126720129,19.5365,40.680253828533914,
298231916,1126719304,17.5906,40.70126275341341,
298231916,298231865,17.0579,40.713833947163536,
298231916,1126720213,19.9523,40.783774212936606,
298231916,1126718861,17.6226,40.8182824983009,
298231916,1126720157,16.7723,40.881997598570635,
298231916,298231792,15.883,40.88523049456381,
298231916,1126718639,18.9864,40.90976797597404,
298231916,1126720151,18.1516,40.99099489850944,
298231916,1126718855,19.8003,41.14002946035942,
298231916,1126718627,20.0516,41.179434927295056,
298231916,1126718726,20.5727,41.25220664966726,
298231916,1126720076,19.6303,41.41374942601431,
298231916,298232016,15.4742,41.59220635346718,
298231916,1126718717,19.5602,41.60969724682545,
298231916,1126720232,18.3397,41.983789045678094,
298231916,1126718864,19.2352,41.989186173041105,
298231916,1126718846,18.1153,42.05273040212556,
298231916,1126719241,19.6641,42.087901144357176,
298231916,1126718629,18.8522,42.090720409508414,
298231916,1126720108,20.5772,42.295948304804284,
298231916,298232055,16.4528,42.317613007219215,
298231916,1126720046,19.3423,42.39834101607684,
298231916,1126718725,19.9091,42.41493596426673,
298231916,1126718919,20.0158,42.55882217275442,
298231916,1126717909,19.0019,42.74029719616504,
298231916,1126719236,18.7069,42.790722539057235,
298231916,1126719432,17.1361,42.86709887359656,DUPLICATE
298231916,516104062,19.1337,42.98248091691826,
298231916,1126720019,19.2041,43.111407343597286,
298231916,298231930,17.7057,43.164732551459146,SPLIT
298231916,1126719259,20.1639,43.226361400614756,
298231916,1126720207,19.817,43.23009242708738,
298231916,1126720040,17.902,43.32564845824751,
298231916,1126720028,18.7772,43.39705132637135,
298231916,1126720098,20.0561,43.40323416173449,
298231916,1126719258,19.261,43.440358537968386,
298231916,298231917,16.0998,43.44627902846684,
298231916,298231933,17.1361,43.45932599892901,SPLIT
298231916,1126719231,19.511,43.59795374132634,
298231916,298232050,16.9455,43.62614019507578,SPLIT
298231916,1126719242,18.8047,43.66946266165015,
298231916,1126719234,20.6334,43.86925224698619,
298231916,1126720075,19.1771,44.00459486607533,
298231916,1126719404,20.612,44.020696304704146,
298231916,1126720128,20.0646,44.03921986671801,
298231916,298232049,14.7311,44.04652333350052,
298231916,1126720021,19.6664,44.069330053010674,
298231916,1126719246,18.7979,44.2763030460524,
298231916,1126719260,19.0884,44.45043456590543,
298231916,1126719235,20.6429,44.601606726223274,
298231916,1126719375,17.1645,44.63262211412179,
298231916,298231845,15.849,44.64268052956197,
298231916,298232033,14.9565,44.69183985705358,
298231916,1126718648,19.6167,44.719024295562605,
298231916,1126719277,20.7278,44.726506395911294,
298231916,1126720099,20.139,44.73378711687523,
298231916,1126720116,18.3813,44.77425077641238,
298231916,1126718722,19.9671,44.800192889481856,
298231916,1126719219,16.8937,44.96936785367759,
298231916,1126718678,20.7539,45.02416173357383,
298231916,1126718719,18.3148,45.118656156151886,
298231916,516104073,17.8161,45.125526079500766,
298231916,1126718631,19.8429,45.125540897060134,
298231916,1126720121,19.3155,45.15589968712491,
298231916,1126718622,18.5985,45.16351956172828,
298231916,298231859,17.1592,45.32438811789486,
298231916,1126720105,20.437,45.34772206244302,
298231916,298231998,17.0424,45.35508100400433,SPLIT
298231916,1126718668,19.1866,45.628774937719726,
298231916,1126718840,17.8097,45.71480469629426,
298231916,1126719257,18.9974,45.87300123814902,
298231916,1126720161,18.59,45.962074113616836,
298231916,298232023,14.653,45.98005917588504,
298231916,1126718847,18.3401,45.99200922307088,
298231916,516104072,18.9206,46.040874022699526,
298231916,1126720055,18.1542,46.041200353824706,
298231916,1126718921,20.3973,46.11394803071156,
298231916,1126719273,20.2497,46.18696791037923,
298231916,1126719216,20.5821,46.22676837278229,
298231916,298231841,16.3948,46.2299970248518,
298231916,1126718645,19.1015,46.234435470041156,
298231916,1126719230,18.1414,46.2667784153504,
298231916,298231992,17.2492,46.33662281373222,
298231916,1126718862,19.7452,46.38651873058778,
298231916,1126720114,19.015,46.39934105853248,
298231916,1126720032,19.4917,46.51704750954622,
298231916,1126719215,20.6055,46.55662834503867,
298231916,1126720149,19.5931,46.60410635063304,
298231916,1126720022,18.3852,46.62325019153774,
298231916,1126719369,19.5376,46.712001702386445,
298231916,298231962,17.0737,46.72417698315382,
298231916,1126719303,19.428,46.75403296433918,
298231916,1126719225,19.5099,47.15979901574711,
298231916,1126719183,18.9596,47.178649315791745,
298231916,1126720061,19.578,47.180074240696676,
298231916,1126720160,18.3442,47.2114762155205,
298231916,1126718671,19.4169,47.29772677845049,
298231916,1126718863,19.3867,47.4790865383896,
298231916,1126720119,18.7421,47.48952543322767,
298231916,1126718838,17.6298,47.50559883827954,
298231916,1126720118,19.1178,47.557926689068836,
298231916,1126719292,20.6957,47.62103775627966,
298231916,298231937,15.8748,47.68440106511657,SPLIT
298231916,1126718638,20.3042,47.73001134845882,
298231916,1126720052,18.7942,47.75681702877392,
298231916,1126720106,20.3119,47.75756785279759,
298231916,1126718694,20.8869,47.798922759697035,
298231916,1126719217,19.8635,47.86853545147621,
298231916,1126719301,18.9475,47.88034824931487,
298231916,1126720206,19.6126,47.89770161213676,
298231916,1126719291,20.6173,47.92437733705936,
298231916,516104063,20.3342,48.02032698853568,
298231916,1126718910,20.6336,48.06365873448496,
298231916,298231987,17.5635,48.14379184339559,
298231916,298232075,16.2089,48.26595214282941,
298231916,516104064,19.3237,48.35924351989422,
298231916,1126720164,19.2311,48.55094423232031,
298231916,1126720253,19.615,48.593901399272674,
298231916,1126719218,19.5458,48.62893667435456,
298231916,1126720043,20.2076,48.67281815358614,
298231916,1126720020,19.5342,48.725054731563475,
298231916,298231787,12.9936,48.74197341272398,
298231916,1126718936,17.8012,48.75073222753791,
298231916,1126720051,18.9105,48.76394968756227,
298231916,298231991,16.9207,48.7765898081209,
298231916,1126718935,19.2515,48.81920311673583,
298231916,298231934,15.392,48.82720465534745,SPLIT
298231916,1126720192,19.7891,48.83209543095363,
298231916,1126718911,19.9153,48.8381057909902,
298231916,1126720158,18.9471,48.86130618198867,
298231916,1126717860,17.5931,48.86150893226953,
298231916,1126719232,18.6012,49.09649207061951,
298231916,1126720191,19.504,49.132215266172935,
298231916,1126718626,19.5391,49.17346440021404,
298231916,1126718716,20.32,49.2112522739652,
298231916,1126718679,20.6969,49.22200573522301,
298231916,1126719237,20.1345,49.236520482519666,
298231916,1126719248,18.1558,49.2381399394636,
298231916,1126720159,19.7276,49.30383504951086,
298231916,1126718852,19.3564,49.35824402504958,
298231916,1126718699,20.5145,49.36474959074586,
298231916,1126720017,17.8019,49.36954580238333,
298231916,1126720042,19.0127,49.39912457888147,
298231916,1126719220,17.2212,49.57186734649937,
298231916,298231904,16.7692,49.60292853708156,SPLIT
298231916,1126719290,20.2751,49.67107876411569,
298231916,1126718871,19.7238,49.77706171934996,
298231916,1126720037,18.7962,49.79820793042569,
298231916,1126718703,20.297,49.80399662437935,
298231916,1126720036,20.3609,49.80977567573911,
298231916,298231849,15.4481,49.85582580464503,
298231916,516104059,18.2204,49.87264358832769,
298231916,1126720156,20.6447,49.99879631077421,
298231916,1126719214,17.1737,50.07489871903122,
298231916,1126720233,18.7634,50.13511728783655,
298231916,1126720026,18.3427,50.251317628209456,
298231916,1126718601,19.1376,50.29514532431409,
298231916,1126720024,18.273,50.304425912837424,
298231916,1126720216,20.0624,50.31750992764723,
298231916,1126719238,17.2261,50.45458488689678,
298231916,1126719280,19.8392,50.48528561036332,
298231916,298231910,15.7772,50.49426494664599,
298231916,1126720111,20.7146,50.53375613993109,
298231916,1126718607,17.5655,50.60082853517696,
298231916,1126720095,20.0429,50.63128798395936,
298231916,1126720062,19.8135,50.6493657538724,
298231916,1126720025,19.647,50.67017848806729,
298231916,1126718693,20.227,50.70937982876194,
298231916,1126720165,19.1622,50.74509367524929,
298231916,1126719221,18.5949,50.7753606826255,
298231916,1126719368,18.6304,50.79913840716309,
298231916,1126720023,19.9663,50.82448581212669,
298231916,1126719302,19.6015,50.85082380895568,
298231916,1126718933,18.8087,50.8773143474299,
298231916,1126718916,20.0564,50.92021546947828,
298231916,1126720029,18.0906,50.99989237208685,
298231916,298232002,15.8543,51.02060121533027,
298231916,1126718912,19.7697,51.08103331598499,
298231916,1126720053,18.9077,51.17406337688308,
298231916,1126720155,19.9711,51.17464156941932,
298231916,1126720163,18.0811,51.239468471856604,
298231916,1126718889,17.6195,51.28169206533186,
298231916,1126718942,20.4192,51.28401198669879,
298231916,1126720326,20.7248,51.3040877560521,
298231916,1126718909,20.8152,51.39990785322406,
298231916,1126719243,18.2559,51.56368646428063,
298231916,1126720063,18.9502,51.57464318641181,
298231916,1126719180,17.9058,51.64067040412229,
298231916,1126720039,18.8589,51.64406768220554,
298231916,298232084,15.4729,51.71030490097253,
298231916,298232008,16.6516,51.72795329940671,
298231916,1126720154,20.3859,51.98297369791119,
298231916,1126719244,18.3569,52.00192741384702,
298231916,1126719233,19.2908,52.19046479772564,
298231916,298232047,15.8561,52.223123595340105,
298231916,1126719390,19.8796,52.29065932976568,
298231916,1126720169,20.5002,52.30494773270829,
298231916,516104049,19.193,52.33352099090002,
298231916,1126720166,18.4718,52.36112222738154,
298231916,1126720289,19.0652,52.38283258964741,
298231916,1126717914,19.5523,52.62176730752589,
298231916,1126718642,16.7789,52.671210197245514,
298231916,1126720035,18.905,52.747484285968014,
298231916,1126718836,17.8651,52.79732445999477,
298231916,1126719436,18.9123,52.82527460723758,
298231916,1126718665,19.5469,53.0439187680596,
298231916,1126719433,19.1624,53.07993385201318,
298231916,1126718891,19.1386,53.26101452317519,
298231916,1126718881,19.9633,53.28143837897406,
298231916,1126720112,18.9027,53.28786772343876,
298231916,298231839,13.4165,53.32744496860934,
298231916,1126720048,20.2535,53.330265904594725,
298231916,1126720056,17.3996,53.34669066787324,
298231916,1126720162,18.7951,53.358275192654105,
298231916,298231778,16.607,53.38150648572805,
298231916,298231814,15.7852,53.4123311859425,SPLIT
298231916,1126720288,19.8568,53.42378105247486,
298231916,1126720193,19.6719,53.43839587993317,
298231916,298232034,15.3082,53.46223259377295,
298231916,1126719377,18.6871,53.46798863590106,
298231916,1126718880,19.3948,53.55556516205185,
298231916,1126720170,20.0473,53.614599258987674,
298231916,1126719343,19.7202,53.638521664389714,
298231916,1126718680,20.0606,53.71675042997182,
298231916,1126719207,17.2087,53.754260760811675,
298231916,1126718873,19.1689,53.815834098849635,
298231916,1126718682,20.6458,53.81984776161283,
298231916,1126718928,20.5741,53.83499762407085,
298231916,1126719345,20.9451,53.839346917119286,
298231916,298232066,17.3603,53.84432949816153,
298231916,1126718915,20.6812,53.84667239283085,
298231916,1126718930,20.6522,53.87357693412427,
298231916,1126720215,20.4475,53.878502523967605,
298231916,1126719363,20.6567,53.893843333779905,
298231916,1126718893,19.0683,53.951075915828966,
298231916,1126717864,17.9807,53.99313159180489,
298231916,1126718681,20.5842,54.00265718233265,
298231916,1126718888,19.7734,54.10561247212637,
298231916,1126718706,20.7474,54.16277907434009,
298231916,1126718887,19.4092,54.23870538294272,
298231916,1126720171,18.8384,54.309793197177854,
298231916,1126720219,20.6098,54.45216342460358,
298231916,1126719208,19.4492,54.52671732972252,
298231916,1126720033,19.3587,54.564612576676865,
298231916,1126718630,18.551,54.674391500781745,
298231916,1126719364,18.2921,54.688235975288244,
298231916,1126719204,17.5588,54.71045408285021,
298231916,1126719416,20.1041,54.763857683701765,
298231916,1126719405,20.6494,54.802268015696754,
298231916,1126718669,17.3972,54.80574004613125,
298231916,1126720295,19.6179,54.967843057143426,
298231916,453914223,17.0653,54.980373049974474,
298231916,1126719421,20.7325,54.98634650327884,
298231916,298232076,17.6812,55.00862645493735,
298231916,1126720168,20.3868,55.04622923735748,
298231916,1126720240,20.3021,55.10369084801575,
298231916,1126719203,18.2976,55.169109665493274,
298231916,1126719350,19.2066,55.426615941852674,
298231916,298232094,16.4833,55.526445014143405,
298231916,298231928,17.0238,55.59103062872389,
298231916,1126720027,19.453,55.715291574901904,
298231916,1126719406,20.1005,55.716284775488674,
298231916,1126720296,19.5294,55.77963880026812,
298231916,1126717949,20.691,55.79418504206694,
298231916,1126719381,18.7698,55.82006744829853,
298231916,1126718667,19.2901,55.921091780543634,
298231916,1126720091,20.0645,55.97818703249396,
298231916,1126718883,19.074,56.05696084135851,
298231916,1126720093,20.503,56.1953199410069,
298231916,1126719396,20.3613,56.227715736472476,
298231916,1126718670,19.5819,56.236511032302126,
298231916,1126718872,19.607,56.26893962056681,
298231916,1126719401,19.8905,56.27294705774958,
298231916,1126717907,17.7494,56.29194792980942,
298231916,1126719371,19.7963,56.341326354286416,
298231916,1126717866,20.5628,56.49873126120955,
298231916,1126720094,19.9617,56.51519871412472,
298231916,1126718937,19.7318,56.517857926629674,
298231916,1126720337,19.1862,56.566625069385935,
298231916,1126719310,19.9897,56.578405493380224,
298231916,1126718713,18.2017,56.602504452032264,
298231916,1126718608,18.0756,56.66578923068037,
298231916,1126718613,18.9415,56.666659955885656,
298231916,1126718932,20.6493,56.866942282511914,
298231916,1126719223,20.2649,56.93694043459314,
298231916,1126719200,20.1297,57.022416517928725,
298231916,1126718723,19.9139,57.061922502114655,
298231916,1126718619,20.0505,57.06480011590144,
298231916,1126720078,19.7306,57.19799939661262,
298231916,1126719229,18.6404,57.240665784456354,
298231916,298232005,14.5867,57.2588389794562,
298231916,1126719224,18.6224,57.38195353545481,
298231916,1126718620,19.533,57.49062017626436,
298231916,1126720014,18.0111,57.567280271228086,
298231916,1126720103,20.398,57.61512603901712,
298231916,1126717908,19.5136,57.61716837770046,
298231916,1126720044,19.1395,57.67211332298809,
298231916,1126718621,18.2212,57.68664870864473,
298231916,1126720167,19.0943,57.73400519177458,
298231916,1126718875,20.0649,57.734880986753495,
298231916,298231757,15.3853,57.88942907922286,
298231916,1126718896,18.4913,57.90323909075302,
298231916,1126719342,18.9572,57.97538674385862,
298231916,1126718701,20.5419,57.98129808063912,
298231916,1126720018,18.2794,58.03941172698495,
298231916,1126720136,19.0273,58.0603490072026,
298231916,1126718711,17.8575,58.07829459044361,
298231916,298231756,16.0333,58.205003627223576,
298231916,1126720297,19.5213,58.32717254015523,
298231916,1126720197,19.6498,58.32991485986324,
298231916,298232106,15.8452,58.400471879169686,
298231916,1126718908,19.9229,58.40961701252047,
298231916,1126718696,20.7699,58.53960374969783,
298231916,516104061,17.8804,58.68895277103935,
298231916,1126720175,18.83,58.69176012468898,
298231916,298231972,16.8533,58.69989527744682,
298231916,1126718839,17.7499,58.76234345357639,
298231916,1126718917,19.7842,58.78947015887939,
298231916,298231922,16.7993,58.79682499000877,SPLIT
298231916,1126719199,18.6285,58.82121347624732,
298231916,1126720243,20.6654,58.86101697663415,
298231916,1126720173,20.3829,58.895866321331674,
298231916,1126720064,20.4384,58.90094686736477,
298231916,1126719423,20.2011,58.923287413638974,
298231916,1126719374,18.8642,58.934326034162105,
298231916,1126718879,19.19,58.99258084579504,
298231916,1126719198,19.6515,59.013027156673914,
298231916,1126719226,19.3796,59.04543620059797,
298231916,1126720241,19.9888,59.07136611053924,
298231916,1126719300,18.6603,59.085807899969126,
298231916,1126720038,19.05,59.22129045026376,
298231916,298232043,15.4942,59.22858214334383,
298231916,1126718697,20.6583,59.24294181968778,
298231916,1126718882,19.8563,59.247810024215205,
298231916,1126720034,19.6888,59.26507829276313,
298231916,1126720092,20.4979,59.269521341785094,
298231916,1126718695,20.1688,59.34501301205295,
298231916,1126720030,18.2867,59.43600183456618,
298231916,1126720176,20.717,59.52176612702227,
298231916,1126719212,18.1,59.64755420550496,
298231916,1126719294,19.9872,59.669754437765235,
298231916,1126717913,19.1359,59.69710692142962,
298231916,1126720177,19.603,59.72465192043002,
298231916,1126718598,17.733,59.746061537822996,
298231916,1126719197,18.547,59.86710728049648,
298231916,1126720314,20.0042,60.007142008758876,
298231916,1126719196,20.7981,60.069182046366464,
298231916,1126719431,18.068,60.09445085216379,
298231916,1126718625,18.1388,60.190884614819204,
298231916,1126718884,20.5883,60.217234509241464,
298231916,1126718924,20.3083,60.28110225767476,
298231916,1126718624,19.6503,60.29392679158277,
298231916,1126720122,18.5886,60.314703469540575,
298231916,1126719287,20.2855,60.34667643141563,
298231916,1126718837,18.7101,60.35752531343119,
298231916,1126720313,20.4016,60.364443550589776,
298231916,1126719380,19.646,60.366086205047395,
298231916,1126720104,20.3417,60.43165077142697,
298231916,1126718666,19.228,60.605542217041766,
298231916,1126719344,18.8181,60.672628709848546,
298231916,1126718907,20.2578,60.72191315136012,
298231916,298231869,17.1155,60.91311587056508,
298231916,1126720205,20.0736,60.91798351249891,
298231916,298232085,16.9758,61.15627450817288,
298231916,1126719313,18.0398,61.166038062567,
298231916,1126718906,19.9437,61.18590718552691,
298231916,1126720174,18.7873,61.19020091414707,
298231916,1126720256,19.2239,61.231335516667656,
298231916,1126718923,20.2701,61.269909105995815,
298231916,1126718886,19.2424,61.35411890953079,
298231916,1126719201,20.1414,61.379281558769804,
298231916,1126718710,17.9731,61.3857059933538,
298231916,1126719358,19.1846,61.41149402032506,
298231916,1126719398,20.2623,61.42301469498709,
298231916,1126720047,18.5115,61.444183026508576,
298231916,1126720097,20.1972,61.45785294641883,
298231916,1126720107,20.5789,61.477306211851,
298231916,1126719222,18.6725,61.48880017002131,
298231916,1126720101,20.6252,61.502679386560494,
298231916,1126719211,19.0783,61.52071344385641,
298231916,1126719402,20.6569,61.58167446354607,
298231916,1126719228,19.338,61.62902513835903,
298231916,1126720179,19.7211,61.69328057554432,
298231916,1126718905,18.1965,61.709496140674695,
298231916,1126718938,20.2389,61.78320109470758,
298231916,1126718698,20.7178,61.81533619788971,
298231916,1126719331,19.03,61.82781066203975,
298231916,1126718894,18.5827,62.0336681759006,
298231916,1126720127,18.9976,62.13624233854998,
298231916,1126720090,19.5101,62.171530834499656,
298231916,298232026,15.9014,62.21830243341649,
298231916,1126718900,17.6139,62.23762562818084,
298231916,1126720221,19.8131,62.25893503204929,
298231916,1126718661,19.5888,62.28233447439875,
298231916,1126719266,19.5455,62.28718806347713,
298231916,1126718885,20.4243,62.292309784196576,
298231916,1126718618,18.7594,62.293446850615254,
298231916,1126719428,19.3151,62.30954376525511,
298231916,1126717865,18.7103,62.4036894298356,
298231916,1126719395,20.0435,62.41416035458934,
298231916,1126719357,20.1703,62.45166835834628,
298231916,1126720066,18.4045,62.465674078740705,
298231916,1126718920,20.5225,62.4882686321427,
298231916,1126717952,19.8645,62.49554463632789,
298231916,1126719227,20.4707,62.52903583916503,
298231916,1126720089,20.4102,62.52948738603322,
298231916,1126719202,17.1945,62.55241862391927,
298231916,1126720117,19.6831,62.65503205959869,
298231916,516104078,17.6584,62.68606842994721,
298231916,1126718664,19.0764,62.78589940403131,
298231916,1126720134,17.7761,62.825677363405205,
298231916,1126720252,17.7267,62.84943255675873,
298231916,1126720329,18.5891,62.85167534665292,
298231916,1126719194,19.2239,62.89239927285641,
298231916,298232088,17.2479,62.925734951167435,SPLIT
299139880,859517897,18.4678,6.914041901332478,
299139880,859517901,19.8846,8.046044316076333,
299139880,299139900,15.7544,10.183739190325124,
299139880,859517875,19.2233,11.641636914079758,
299139880,859517892,20.3278,11.867869213911897,
299139880,299139886,15.5097,12.784563861721244,
299139880,299139864,17.7159,14.556308031002875,
299139880,299139908,18.4394,14.869679721083582,
299139880,859517868,18.8245,14.886413810463923,
299139880,859517882,20.872,15.105186915631855,
299139880,859517898,19.7058,15.155164476676008,
299139880,299139879,14.3619,17.188164162956415,
299139880,859517903,20.5935,17.219027521732833,
299139880,859517877,19.4652,17.7436469242858,
299139880,859517874,18.7935,18.744006330583055,
299139880,859517876,18.8507,19.135251851100524,
299139880,859517775,20.0516,19.312296530317663,
299139880,859517902,20.0481,19.563910997639645,
299139880,299139872,16.1459,20.47070100486221,
299139880,299139867,17.6238,20.718860264948646,
299139880,859517899,20.5254,21.40877096522833,
299139880,859517881,19.8089,21.77406455194486,
299139880,299139918,18.3099,22.950688760387322,
299139880,299139843,16.3536,23.44688119363803,
299139880,859517767,18.7435,24.419002461207665,
299139880,299139849,18.8712,24.54312163873093,
299139880,299139927,17.2981,24.566475254415362,
299139880,859517893,19.1694,25.80324561895921,
299139880,299139930,16.2338,26.406620599542514,
299139880,859517906,19.8096,26.414087689683267,
299139880,299139858,17.7269,27.702844094452054,
299139880,859517777,20.6248,28.85560740837976,
299139880,859517884,20.1464,29.109257648337387,
299139880,299139919,16.8121,29.445606904558314,
299139880,859517888,19.4468,30.835709000175758,
299139880,299139839,18.1784,31.352401540258548,
299139880,299139847,18.3667,31.935642467838278,
299139880,859517905,19.6792,32.36941369188092,
299139880,859517869,18.5524,32.56143130415247,
299139880,299139826,17.0873,32.866123659663046,
299139880,299139909,18.3548,32.89714987522197,
299139880,859517894,19.2648,33.04756564036771,
299139880,859517895,19.4353,34.32745423743708,
299139880,859517885,20.7595,34.70725529992919,
299139880,299139857,16.4236,35.14628760954621,
299139880,859517889,19.2466,35.61569125152977,
299139880,859517773,19.5715,36.04945009661312,
299139880,859517878,20.0045,36.07780317096425,
299139880,859517911,19.0236,36.55229135866632,
299139880,859517904,19.9479,37.19446607539388,
299139880,859517886,19.0848,37.440423009741046,
299139880,859517750,18.7728,38.255489674196994,
299139880,299139922,18.5304,38.63435538734815,
299139880,299139932,17.2713,38.73189657748843,
299139880,859517912,19.5712,39.48718296627697,
299139880,516126993,20.1574,39.58500046539359,
299139880,299139808,15.195,39.671630846624595,
299139880,859517873,15.9722,40.04221170341558,
299139880,859517771,19.3445,40.38111977054727,
299139880,859517890,18.4152,40.477750171023224,
299139880,299139842,17.5169,40.494054231425096,SPLIT
299139880,859517758,19.1057,40.757620934719995,
299139880,299139850,16.9658,40.77601552233844,
299139880,859517887,19.4451,41.11276698725727,
299139880,299139896,18.7761,41.9586365613093,
299139880,299139891,14.291,42.221300308639606,
299139880,859517891,18.733,42.52747156131035,
299139880,859517880,19.9372,43.153339954346734,
299139880,859517756,19.1873,43.78070121179588,
299139880,859517883,20.445,44.014720851281574,
299139880,299139870,17.8926,44.05971221722171,
299139880,859517927,18.985,44.34455533064469,
299139880,299139965,18.0365,44.97860339434848,
299139880,299139812,17.6916,45.539586659344394,
299139880,299139954,16.7074,45.63946375137721,
299139880,859517870,18.2972,45.9559701013384,
299139880,859517896,19.6716,46.119634146565225,
299139880,859517776,20.6388,46.26175486901558,
299139880,299139795,17.7917,46.337854519718185,
299139880,299139802,19.5186,46.855499440648366,
299139880,299139964,14.7887,47.20746511836259,
299139880,859517764,19.5234,47.77889790837483,
299139880,299139966,16.898,47.92039506253748,
299139880,859517907,18.3597,48.11013939369729,
299139880,299139877,16.2131,48.5939509383969,
299139880,299139787,18.1238,48.78190446197256,
299139880,859517948,18.2752,48.93283114844396,
299139880,299139868,17.5947,49.41041619806277,
299139880,859517917,19.4478,49.560403791171936,
299139880,859517932,20.0394,49.57492403627613,
299139880,859517871,18.9987,50.09345140739032,
299139880,859517872,18.8582,50.18442916930248,
299139880,299139898,18.8734,50.421459550639455,
299139880,299139786,17.9796,50.594428103893144,
299139880,859517836,19.6008,50.60604699082319,
299139880,859517757,20.2631,50.98802465536786,
299139880,859517866,19.1256,51.29189494450739,
299139880,299139824,17.727,51.31126756356045,
299139880,859517879,20.1165,51.41194595768176,
299139880,299139790,16.3538,51.55052667587869,
299139880,299139806,15.2297,51.584362203668015,
299139880,859517826,18.8395,51.742376143803405,
299139880,299139933,17.9672,51.84848674496242,
299139880,859517780,19.8747,51.898337721748085,
299139880,859517933,19.1736,52.28651947695323,
299139880,299139914,19.9162,52.52754829747889,SPLIT
299139880,859516935,19.976,52.537709208812295,
299139880,516126994,20.492,52.70757069263391,
299139880,299139976,16.7137,52.87191732570527,
299139880,859517867,18.2778,53.30329923349026,
299139880,859517827,20.4751,53.42363827208464,
299139880,299139929,17.6254,53.446404230824086,
299139880,859517908,18.7811,53.47390738913342,
299139880,859517770,19.2395,53.56834592121095,
299139880,299139942,16.6213,53.578846138450935,
299139880,859517928,19.0917,53.610028852765645,
299139880,859517828,18.7502,53.68502014765655,
299139880,859517769,19.151,53.76454552827449,
299139880,859517938,20.0102,53.96517591631528,
299139880,859517966,18.4024,54.24924135671355,
299139880,859516924,17.9439,54.67524760223526,DUPLICATE
299139880,859517950,18.255,54.940047458800514,
299139880,299139913,18.3592,54.970769915398535,
299139880,299139807,17.9439,55.09793319322721,SPLIT
299139880,859517965,20.4479,55.14163890567613,
299139880,859517910,19.1205,55.21043839711006,
299139880,299139902,17.22,55.44257173256396,
299139880,299139862,17.79,55.44328167507824,
299139880,299139950,15.892,55.70234540038292,
299139880,859517949,20.4741,55.887896921589444,
299139880,299139816,18.0078,55.88941167933362,
299139880,859516929,18.1839,55.94169926480467,
299139880,859517919,19.6822,56.144687291355076,
299139880,859516931,19.0081,56.1786051913265,
299139880,299139921,17.6939,56.24139436843596,
299139880,859517918,19.8481,56.642063931182946,
299139880,859517768,19.0028,56.78882465428962,
299139880,859516937,20.2847,57.578266776664094,
299139880,859517779,19.7274,57.980714699061565,
299139880,859517942,18.9231,59.24048541871714,
299139880,859517960,19.9765,59.54644350729621,
299139880,859517762,19.8932,59.808603191893624,
299139880,299139990,18.7605,59.873146926444406,
299139880,299139971,16.9647,59.99520722952572,
299139880,859517930,19.0756,60.26893123409006,
299139880,859517935,19.3203,60.509266686337696,
299139880,859516958,19.3079,60.74597103648649,
299139880,516126988,19.6964,60.79868740009858,
299139880,859517900,20.143,60.801286182668186,
299139880,299139989,18.3117,60.80862868648445,
299139880,859516973,19.9726,60.93648057632382,
299139880,859517752,18.8338,61.18767684890953,
299139880,299139890,17.0148,61.39852893679998,
299139880,859517964,20.6872,61.464132552443765,
299139880,299139903,16.4869,61.466661275076575,
299139880,299139774,18.6374,61.6757585148406,SPLIT
299139880,859517951,19.694,61.78744576287846,
299139880,859517830,19.0161,61.80454898119316,
299139880,859517916,19.4782,61.9568684899479,
299139880,299139823,18.4083,62.0083798704383,
299139880,299139969,18.3365,62.23968979765104,
299139880,299139920,17.4471,62.319184605868266,
308628103,976364402,18.9089,2.6199778392483686,
308628103,976364416,20.6034,5.804193073104181,
308628103,976364401,19.2937,7.1233830191056695,
308628103,976364418,20.6411,7.284536206896718,
308628103,308628086,17.533,8.0921017554181,
308628103,976364415,20.4988,9.202683691493588,
