TIC,n_points_raw,n_points,status,error,n_dropped_physical,frac_dropped_physical,n_segments,max_segment_median_offset,max_segment_scatter_ratio,min_segment_scatter_ratio,inhomogeneous_photometry,bls_period,bls_t0,bls_duration,bls_depth,bls_depth_err,bls_snr,depth_too_small,non_finite_bls_result,n_in_transit,below_noise_floor,frac_above_1_2,noisy_photometry,n_eclipses_observed,too_few_eclipses,frac_intransit_near_gap,frac_all_near_gap,gap_edge_suspect,robust_depth,robust_sigma,depth_ratio,robust_depth_mismatch,depth_flagged_implausible,insufficient_intransit_points,depth_odd,depth_even,odd_even_z,possible_half_period_alias,n_odd,n_even,secondary_phase,secondary_depth,secondary_sigma,secondary_detected,secondary_flagged_implausible
305122323,1107,1107,OK,,0,0.0,2,0.0249269421235792,1.1115146418655037,0.8884853581344963,False,13.096339150260173,1569.552556530743,0.17,0.3774394754939485,0.0015964766387513106,236.42029349653623,False,False,7,False,0.0,False,1,True,1.0,0.06594399277326106,True,0.36458881519202735,90.06902978164167,0.9659530570163501,False,True,True,nan,nan,nan,False,0,9,0.03500000000000003,0.07066887531942934,6.998716077624774,True,False
307379353,904,904,OK,,0,0.0,2,0.01207610582540547,1.0100472229611133,0.9899527770388867,False,0.6569964721379516,1468.7132254505354,0.5,0.0068135148028455545,0.0002375765973913978,28.679233887757746,False,False,680,False,0.00995575221238938,False,31,False,0.030882352941176472,0.04092920353982301,False,0.0006894097761930285,5.107198720373315,0.10118269294800791,True,True,False,-2.4758225176668702e-05,0.0004071475970888194,0.0937990526200653,False,383,441,nan,nan,nan,False,False
308628103,1081,1081,OK,,0,0.0,2,0.023270767413495482,1.0162855824165455,0.9837144175834546,False,2.6209643374095326,1597.617998280043,0.12,0.06855107583891762,0.0008575663945958236,79.93675623358139,False,False,48,False,0.0018501387604070306,False,8,False,0.0,0.037927844588344126,False,0.07427477621615375,51.80349122918779,1.0834954128318244,False,False,False,0.06414420774729779,0.05955504288305624,1.0080487091182733,False,21,37,0.495,0.02783478142712803,4.733591357467608,False,False
309223749,1107,1107,OK,,0,0.0,2,0.018814971700900796,1.0619728717512014,0.9380271282487985,False,4.47332957643921,1570.4136373329438,0.5,0.0033844474747381126,9.462687457152288e-05,35.76623966566716,False,False,115,False,0.0,False,6,False,0.034782608695652174,0.06594399277326106,False,0.003271017629425277,12.712174241804568,0.9664849739405063,False,False,False,0.0029134480317001277,0.0035054485327021823,0.7162227412323852,False,75,62,-0.135,0.004715586934812999,3.899226010442864,False,False
309234923,991,991,OK,,0,0.0,2,0.004123124752928979,1.077672778073761,0.922327221926239,False,9.626679900554379,1791.244830180769,0.244,0.009393114480455747,0.00017935491139814348,52.37166023072718,False,False,23,False,0.0,False,2,True,0.4782608695652174,0.04843592330978809,True,0.008434356575876212,54.10806178716449,0.897929711537699,False,True,False,0.00042947384490299445,0.014279343558664892,61.14335956063998,True,14,16,0.275,0.0005940055107294118,2.079699158926689,False,False
309653965,11391,11328,OK,,63,0.005530682117461154,22,3.389367806638371,13.135211096084452,0.7365643963769232,True,38.60633852689799,1350.3636914566355,0.028,0.9081377242479257,0.0007200882878131008,1261.1477503764554,False,False,3,False,0.006267655367231639,False,0,True,0.6666666666666666,0.08412782485875706,True,0.7869228460598898,208.95326786837148,0.8665236836313347,False,True,True,nan,nan,nan,False,2,2,0.365,0.00476629831356834,3.770822137197886,False,False
309656210,12259,12212,OK,,47,0.0038339179378415857,23,0.31771755370057586,1.587671834589587,0.8859958583873009,False,26.40284606232641,1333.3916340578385,0.04,0.9203949515628089,6.363369718136616e-05,14463.955299336714,False,False,19,False,8.188666885031116e-05,False,0,True,0.3684210526315789,0.08295119554536522,True,-0.005869011122785928,-0.9204224919115879,-0.006376622462803044,True,True,False,0.003941946425462639,-0.009820027692700961,1.5320708679159278,False,11,12,0.42500000000000004,0.007041758745748639,3.4699642662648666,False,False
309656476,62989,62989,OK,,0,0.0,13,0.02210401279743947,1.1685360883909837,0.9666036443564877,False,28.920445384241564,2997.6132345361957,0.17,0.0004954977074599328,2.013720330511736e-05,24.60608357338353,False,False,441,False,0.0,False,6,False,0.0,0.0768864404896093,False,0.0004855416032730764,14.07324280765636,0.9799068612488758,False,False,False,0.0003543489762848351,0.0004548457555114682,1.970090273600698,False,264,264,0.32500000000000007,0.00016253200373750332,1.9035682620284602,False,False
310811375,2211,2211,OK,,0,0.0,4,0.06978496061757171,1.2683046755179912,0.7089841415394588,False,15.421784899271481,1553.920310486937,0.02,0.23688747737283036,0.004305521006870729,55.01946849052797,False,False,1,False,0.004070556309362279,False,0,True,0.0,0.06512890094979647,False,nan,nan,nan,True,True,True,nan,nan,nan,False,0,3,0.20500000000000002,0.004858936117974388,3.049970902337115,False,False
311051394,11270,11270,OK,,0,0.0,1,nan,nan,nan,False,7.080831199658748,3041.4741342853267,0.244,0.0007609383960212929,5.911149440098902e-05,12.87293450677101,False,False,422,False,0.0,False,4,False,0.0,0.0,False,0.0007639931607108519,9.524265898027933,1.0040144704295793,False,False,False,0.0009647986317088408,0.0003317544846742626,5.36319243992959,True,253,253,-0.065,0.0013296971038928573,4.394925050518063,False,False
