TIC,trustworthy,bls_period,bls_duration,duty_cycle,duration_at_max,bls_depth,bls_snr,robust_depth,robust_sigma,depth_ratio,n_in_box,verdict
343034455,True,3.110793937829511,0.12,0.03857536127376132,False,0.0398908938207056,27.58901255002687,0.041650688428702454,18.239277408658985,1.044115196212611,30,NOVEL
348337110,False,13.471001942144085,0.5,0.03711676400518865,True,0.8504181927891795,1544.0107388521535,0.7646358592312037,154.76837132096273,0.8991292351394445,7,(no F4 verdict)
348901745,False,12.261419899662956,0.17,0.013864625907206147,False,0.5661649264530333,299.40436440637006,0.3609588537208873,123.18510423601332,0.6375507150933183,9,(no F4 verdict)
349477745,False,17.196342444120997,0.17,0.009885823136658853,False,0.0003309869248972,6.169974857747184,0.0002740860503103182,4.037810070601816,0.8280872436137637,486,(no F4 verdict)
349482650,False,39.20400292627966,0.02,0.0005101519872245847,False,0.0013921728515492,5.847212155792774,0.0013545019154553861,4.438557055869064,0.97294090597163,31,(no F4 verdict)
349697123,False,36.74629424306976,0.02,0.0005442725698461945,False,0.5584668922226309,228.96651506189264,0.4313949399398447,64.68230688509819,0.7724628728176612,6,(no F4 verdict)
350477886,False,2.1769122482150984,0.084,0.038586764381005056,False,0.1274424669733152,989.5363362875672,0.1212346041828486,188.14772531859114,0.9512888997058848,520,(no F4 verdict)
3516691,True,0.9593438431486404,0.12,0.12508549552593234,False,0.0133155272651564,50.16086867429706,0.011890880990866659,31.86518221637978,0.8930086472792028,244,NOVEL
355228225,False,21.937504759097628,0.02,0.0009116807139018793,False,0.2777567912755128,233.7458239772042,,,,1,(no F4 verdict)
355981677,True,0.7965179110001707,0.17,0.21342897335043554,False,0.2060720588114488,1389.5016789767071,0.0156443019542456,34.544926393662934,0.07591665771903496,5576,NOVEL
356056529,False,30.284497511065265,0.02,0.0006604038912216541,False,0.6748688270246139,322.2759843226847,,,,2,(no F4 verdict)
356064919,False,1.8602620596259092,0.35,0.18814553475889492,False,0.0001775198423256,5.6570132216640525,0.00015440872043426257,5.038668799848654,0.8698110499166177,804,(no F4 verdict)
356276681,False,25.185976362601277,0.084,0.0033351893446835687,False,0.8016801760164859,488.21116444334245,0.7234853560492353,40.46173697052447,0.9024613277132568,6,(no F4 verdict)
356451290,False,37.892839039503656,0.02,0.0005278042106887216,False,0.1050055069824058,39.0315670113942,,,,2,(no F4 verdict)
356499723,False,38.22694584498643,0.02,0.0005231911563403921,False,0.5780927531441253,94.2936815045938,,,,1,(no F4 verdict)
35727587,True,0.7470882998160427,0.35,0.4684854522366115,False,0.0019910663231604,58.19149981825976,0.0019194099131708553,20.548654247919455,0.9640110381276475,503,NOVEL
358453926,False,24.482688363802204,0.02,0.0008169037526765286,False,0.0582950969510211,95.22760153490148,,,,1,(no F4 verdict)
